county,state,crimeRate,crimeRateBucket,year
Pittsylvania,VA,49.65879601,66,2019
Vernon,WI,49.45761482,66,2019
Dolores,CO,49.28536225,66,2019
Lincoln,KY,49.24086992,66,2019
Richardson,NE,49.23076923,66,2019
Knox,MO,49.17629702,65,2019
Tuscarawas,OH,48.55835635,65,2019
Dawson,GA,48.48805431,65,2019
Keokuk,IA,48.40739665,65,2019
Muhlenberg,KY,48.10930434,65,2019
Oldham,KY,48.10467577,65,2019
LaMoure,ND,48.00768123,64,2019
Williams,OH,48,64,2019
Carter,KY,47.79060363,64,2019
Warren,IN,47.53416518,64,2019
Bracken,KY,47.52851711,64,2019
Belmont,OH,47.43355709,64,2019
Crawford,IN,47.07654646,63,2019
Carroll,IL,46.94835681,63,2019
Seward,NE,46.81373983,63,2019
Jefferson,OK,46.64179104,63,2019
Amherst,VA,46.61570017,63,2019
Greenup,KY,46.55111038,63,2019
Lake,MN,46.39510068,62,2019
Elbert,CO,46.34896558,62,2019
Magoffin,KY,46.33204633,62,2019
Menominee,WI,46.32846884,62,2019
Marion,GA,46.2962963,62,2019
Llano,TX,46.28677227,62,2019
Perry,IN,46.01697515,62,2019
Cedar,NE,45.91895305,61,2019
Morgan,IN,45.85709782,61,2019
Kingfisher,OK,45.82351401,61,2019
Platte,WY,45.63605248,61,2019
Jefferson,OH,45.61238303,61,2019
Stanton,KS,45.57885141,61,2019
Trimble,KY,45.37205082,60,2019
Putnam,IN,45.32728969,60,2019
Shelby,IL,45.21000045,60,2019
Highland,VA,45.14672686,60,2019
Pierce,ND,44.93372276,60,2019
Jasper,IN,44.92497529,60,2019
Monroe,IL,44.78547756,59,2019
Shelby,IN,44.71372041,59,2019
Kittson,MN,44.41483455,59,2019
Grant,OK,44.16961131,59,2019
Putnam,OH,44.00375499,59,2019
Culberson,TX,43.91743522,59,2019
Ogle,IL,43.9056982,58,2019
Kewaunee,WI,43.89173372,58,2019
Steuben,IN,43.65795448,58,2019
Benson,ND,43.62367311,58,2019
Lewis,KY,43.45936549,58,2019
Burke,ND,43.36513443,58,2019
Bath,VA,43.32755633,57,2019
Le Sueur,MN,43.14994606,57,2019
Hart,KY,43.07327841,57,2019
Spencer,IN,42.97173415,57,2019
Grand Isle,VT,42.93688278,57,2019
Miner,SD,42.86326618,57,2019
Henry,IN,42.81869342,56,2019
Woodruff,AR,42.42081448,56,2019
McLean,KY,42.12299916,56,2019
Whitley,IN,42.04961855,56,2019
Hutchinson,SD,41.98740378,56,2019
Wabasha,MN,41.97173903,56,2019
Faulk,SD,41.91114837,55,2019
Evangeline,LA,41.69396629,55,2019
Wasatch,UT,41.60835193,55,2019
Eddy,ND,41.59733777,55,2019
Lake,SD,41.47656574,55,2019
Floyd,KY,41.31377815,55,2019
Dickinson,IA,41.28575641,54,2019
Putnam,NY,41.14606854,54,2019
Marion,KS,40.91987888,54,2019
Morrill,NE,40.74979625,54,2019
Tensas,LA,40.74979625,54,2019
Wood,WI,40.56301464,54,2019
Union,SD,40.46125835,53,2019
Washington,ID,40.22526146,53,2019
Crawford,IA,40.15142824,53,2019
Wyandot,OH,40.09444469,53,2019
Carlisle,KY,39.9920016,53,2019
Kiowa,KS,39.63535474,53,2019
Pleasants,WV,39.59350666,53,2019
Renville,MN,39.56217856,52,2019
Allen,KY,39.387524,52,2019
Seneca,OH,39.34613871,52,2019
Elliott,KY,39.28244075,52,2019
Posey,IN,39.23722828,52,2019
Auglaize,OH,39.19860627,52,2019
Kemper,MS,38.85758694,51,2019
Madison,IA,38.83997929,51,2019
Carroll,IA,38.83872221,51,2019
Cook,MN,38.46153846,51,2019
Renville,ND,38.34355828,51,2019
Dickinson,MI,38.31711242,51,2019
Clay,TX,38.19344982,50,2019
Buchanan,IA,38.13882532,50,2019
Jim Hogg,TX,38.13155386,50,2019
Lincoln,NV,38.13155386,50,2019
Letcher,KY,38.10491553,50,2019
Otoe,NE,38.09040122,50,2019
Pike,KY,37.86683496,49,2019
Monroe,KY,37.449677,49,2019
Mitchell,IA,37.3517602,49,2019
Clay,IL,36.856848,49,2019
Columbiana,OH,36.82962991,49,2019
Webster,GA,36.77822729,49,2019
Hunterdon,NJ,36.43564356,48,2019
Wayne,UT,36.40334911,48,2019
Clay,IA,36.3834819,48,2019
Conejos,CO,36.24501631,48,2019
Geauga,OH,36.18099008,48,2019
Butler,NE,36.09239654,48,2019
Rockcastle,KY,35.94320973,47,2019
Dewey,SD,35.8037952,47,2019
Lafayette,WI,35.7867112,47,2019
Tolland,CT,35.67252621,47,2019
Washington,KS,35.53028957,47,2019
Lyon,KY,35.49875754,47,2019
Ziebach,SD,35.2858151,46,2019
Grand,CO,34.99195185,46,2019
Franklin,IN,34.85686898,46,2019
Boone,IN,34.72394464,46,2019
Washington,NE,34.61405331,46,2019
Hancock,KY,34.53436169,46,2019
Putnam,IL,34.47681434,45,2019
Fleming,KY,34.46374414,45,2019
Stevens,KS,34.38789546,45,2019
Taylor,WI,33.9640951,45,2019
Jones,IA,33.96244724,45,2019
Edwards,KS,33.95585739,45,2019
McHenry,ND,33.7723742,44,2019
Hamilton,IN,33.70487339,44,2019
Humphreys,MS,33.62474781,44,2019
Saunders,NE,33.44641407,44,2019
Montgomery,GA,33.25573661,44,2019
Uinta,WY,33.22889965,44,2019
Appomattox,VA,32.77613897,44,2019
Vilas,WI,32.75926619,43,2019
Upshur,WV,32.43462396,43,2019
Franklin,NE,32.41491086,43,2019
Wayne,NE,31.87759005,43,2019
Marshall,MN,31.83023873,43,2019
Salem,VA,31.62180323,43,2019
Ottawa,OH,31.58943455,42,2019
Howard,IA,31.49275667,42,2019
Schleicher,TX,31.19151591,42,2019
Humboldt,IA,30.96614368,42,2019
Huron,OH,30.56598006,42,2019
Perry,OH,30.55810206,42,2019
Brookings,SD,30.33244358,41,2019
Calhoun,IA,30.22365505,41,2019
Webster,KY,29.73535534,41,2019
Upton,TX,29.65599051,41,2019
Cameron,LA,29.65599051,41,2019
Shackelford,TX,29.62962963,41,2019
Jones,NC,29.36857562,40,2019
Wallowa,OR,29.35133549,40,2019
Holt,NE,28.71088142,40,2019
Bond,IL,28.62049227,40,2019
Winneshiek,IA,28.57959417,40,2019
Switzerland,IN,28.50085503,40,2019
Lac qui Parle,MN,28.46164793,39,2019
Randolph,AR,28.26136107,39,2019
Richland,WI,28.22148219,39,2019
Pierce,NE,27.97202797,39,2019
Reagan,TX,27.77006387,39,2019
Estill,KY,27.60905577,39,2019
Wolfe,KY,27.59381898,38,2019
Monroe,OH,27.42543709,38,2019
Webster,NE,27.11496746,38,2019
Mercer,MO,27.06359946,38,2019
Smith,KS,26.98327037,38,2019
Adams,ID,26.12330199,38,2019
Henry,KY,25.89834898,37,2019
Lafayette,MS,25.3322421,37,2019
Wells,IN,25.16718199,37,2019
Pike,IL,24.76780186,37,2019
Union,OH,24.38749859,37,2019
Traill,ND,24.25712553,37,2019
Mason,TX,24.2248062,36,2019
Corson,SD,23.72479241,36,2019
Fountain,IN,23.69668246,36,2019
Brown,MN,23.68545713,36,2019
Custer,ID,23.5349494,36,2019
Randolph,IN,23.41280681,36,2019
Mineral,MT,23.39181287,35,2019
Oneida,ID,23.39181287,35,2019
Adams,IN,23.11203559,35,2019
Leelanau,MI,22.99167701,35,2019
Phillips,CO,22.95684114,35,2019
Morgan,KY,22.42152466,35,2019
Jackson,KY,22.34304014,35,2019
Cuming,NE,22.23210316,34,2019
Ouray,CO,21.94426158,34,2019
Greene,IA,21.88423241,34,2019
Union,MS,21.61850544,34,2019
Pipestone,MN,21.57497303,34,2019
Owsley,KY,21.486893,34,2019
Oconto,WI,21.43737607,33,2019
Greene,MS,21.06149958,33,2019
Hamilton,NY,20.95118374,33,2019
Mills,TX,20.37905034,33,2019
East Feliciana,LA,20.2757502,33,2019
Metcalfe,KY,20.0340579,33,2019
Clinton,KY,19.71220185,32,2019
Morgan,UT,19.65988401,32,2019
Dickey,ND,19.05487805,32,2019
Owen,IN,18.86703457,32,2019
Knott,KY,18.77816725,32,2019
Owen,KY,18.75820672,32,2019
Holmes,OH,18.35157021,31,2019
Alleghany,NC,18.28320687,31,2019
Leslie,KY,18.15046737,31,2019
Brown,OH,18.07337791,31,2019
Perry,MS,16.486687,31,2019
Stanton,NE,16.30523398,31,2019
Cotton,OK,16.25487646,30,2019
Taylor,IA,16.23113131,30,2019
Menifee,KY,15.90330789,30,2019
Menard,IL,15.86420243,30,2019
Wayne,IA,15.62011871,30,2019
Buffalo,WI,14.97342218,30,2019
Bland,VA,14.84780995,29,2019
Breathitt,KY,14.76559616,29,2019
Lexington,VA,13.94700139,29,2019
Presidio,TX,13.88696014,29,2019
Grant,OR,13.73060552,29,2019
Rolette,ND,13.71553971,29,2019
Brown,IN,13.31292019,28,2019
Mitchell,NC,13.0480167,28,2019
Wabash,IN,12.36170344,28,2019
Decatur,IA,12.29105211,28,2019
Crawford,WI,12.19735317,28,2019
Knox,NE,11.67542323,28,2019
Hickory,MO,10.74691026,27,2019
Hancock,IL,10.74229241,27,2019
Jefferson,IN,9.242713661,27,2019
Shelby,IA,8.360504975,27,2019
Bath,KY,8.360504975,27,2019
Boone,IL,7.413310599,26,2019
Newton,TX,7.072135785,26,2019
Baker,OR,6.242976651,26,2019
Jasper,MS,6.071645416,26,2019
Fayette,IN,4.190939189,26,2019
Haakon,SD,0,26,2019
Day,SD,0,26,2019
Yukon-Koyukuk,AK,0,26,2019
Bowman,ND,0,26,2019
Grant,NE,0,26,2019
Sibley,MN,0,26,2019
Boyd,NE,0,26,2019
Graham,NC,0,26,2019
Sioux,ND,0,26,2019
Robertson,KY,0,26,2019
Liberty,MT,0,26,2019
Quitman,MS,0,26,2019
Wade Hampton,AK,0,26,2019
Hyde,NC,0,26,2019
Douglas,SD,0,26,2019
Thomas,NE,0,26,2019
Valley,NE,0,26,2019
Petroleum,MT,0,26,2019
Kingsbury,SD,0,26,2019
Hyde,SD,0,26,2019
Perry,AL,0,26,2019
Shannon,SD,0,26,2019
Jones,SD,0,26,2019
Grant,SD,0,26,2019
Yakutat City,AK,0,26,2019
Lyman,SD,0,26,2019
Sioux,NE,0,26,2019
Smith,MS,0,26,2019
Collingsworth,TX,0,26,2019
Aleutians East,AK,0,26,2019
Lake and Peninsula,AK,0,26,2019
Gregory,SD,0,26,2019
Clarke,MS,0,26,2019
Norman,MN,0,26,2019
Noble,OH,0,26,2019
Buffalo,SD,0,26,2019
Calhoun,MS,0,26,2019
Harlan,NE,0,26,2019
Greeley,NE,0,26,2019
Benton,MS,0,26,2019
Treasure,MT,0,26,2019
Gates,NC,0,26,2019
Garfield,NE,0,26,2019
Mora,NM,0,26,2019
Loup,NE,0,26,2019
Kalawao,HI,0,26,2019
Garfield,UT,0,26,2019
Fremont,IA,0,26,2019
Jackson,LA,0,26,2019
Alcorn,MS,0,26,2019
Harding,NM,0,26,2019
Frontier,NE,0,26,2019
Dundy,NE,0,26,2019
Arthur,NE,0,26,2019
Blaine,NE,0,26,2019
Colfax,NE,0,26,2019
Jewell,KS,0,26,2019
Carroll,MS,0,26,2019
Hayes,NE,0,26,2019
Keya Paha,NE,0,26,2019
Boone,NE,0,26,2019
Gallatin,IL,0,26,2019
Powder River,MT,0,26,2019
King,TX,0,26,2019
Wayne,MS,0,26,2019
Sharkey,MS,0,26,2019
Wilkinson,MS,0,26,2019
Glascock,GA,0,26,2019
Logan,NE,0,26,2019
Clay,NE,0,26,2019
Issaquena,MS,0,26,2019
Howard,NE,0,26,2019
Yalobusha,MS,0,26,2019
Hooker,NE,0,26,2019
Jenkins,GA,0,26,2019
McPherson,NE,0,26,2019
Calhoun,IL,0,26,2019
Pope,IL,0,26,2019
Southeast Fairbanks,AK,0,26,2019
Lincoln,KS,0,26,2019
Sanborn,SD,0,26,2019
Montgomery,AR,0,26,2019
Emmons,ND,0,26,2019
Harper,OK,0,26,2019
Cavalier,ND,0,26,2019
Daggett,UT,0,26,2019
Motley,TX,0,26,2019
Piute,UT,0,26,2019
Fallon,MT,0,26,2019
Sherman,NE,0,26,2019
Pawnee,NE,0,26,2019
Chattahoochee,GA,0,26,2019
Coke,TX,0,26,2019
Kidder,ND,0,26,2019
Logan,ND,0,26,2019
Sargent,ND,0,26,2019
Billings,ND,0,26,2019
Aurora,SD,0,26,2019
Divide,ND,0,26,2019
Scott,IL,0,26,2019
Elk,KS,0,26,2019
Putnam,MO,0,26,2019
Granite,MT,0,26,2019
Hardeman,TX,0,26,2019
Toole,MT,0,26,2019
Noxubee,MS,0,26,2019
Merrick,NE,0,26,2019
Prentiss,MS,0,26,2019
Garza,TX,0,26,2019
Big Stone,MN,0,26,2019
Covington,MS,0,26,2019
Sheridan,ND,0,26,2019
Jefferson,NE,0,26,2019
Essex,VT,0,26,2019
Echols,GA,0,26,2019
Gentry,MO,0,26,2019
Hamilton,IL,0,26,2019
Polk,NE,0,26,2019
Brown,NE,0,26,2019
Butler,IA,0,26,2019
Clark,SD,0,26,2019
Crockett,TX,0,26,2019
Lipscomb,TX,0,26,2019
McPherson,SD,0,26,2019
Red Lake,MN,0,26,2019
Wheeler,NE,0,26,2019
Slope,ND,0,26,2019
Bon Homme,SD,0,26,2019
Loving,TX,0,26,2019
Carter,MT,0,26,2019
Banner,NE,0,26,2019
Fillmore,NE,0,26,2019
Garfield,MT,0,26,2019
Sully,SD,0,26,2019
Mineral,CO,0,26,2019
Edmunds,SD,0,26,2019
Garden,NE,0,26,2019
Thurston,NE,0,26,2019
Union,IN,0,26,2019
Todd,SD,0,26,2019
Kinney,TX,0,26,2019
Furnas,NE,0,26,2019
Wibaux,MT,0,26,2019
McIntosh,ND,0,26,2019
Adams,ND,0,26,2019
Osceola,IA,0,26,2019
Sherman,TX,0,26,2019
Perkins,SD,0,26,2019
Hinsdale,CO,0,26,2019
Campbell,SD,0,26,2019
Golden Valley,ND,0,26,2019
Clark,ID,0,26,2019
Briscoe,TX,0,26,2019
Foster,ND,0,26,2019
Box Butte,NE,0,26,2019
Cottle,TX,0,26,2019
Ohio,IN,0,26,2019
Newton,MS,0,26,2019
Jerauld,SD,0,26,2019
Cimarron,OK,0,26,2019
Lawrence,MS,0,26,2019
