county,state,medianHomeValue,medianHomeValueBucket,year
Polk,IA,179900,395,2019
Pottawattamie,IA,139800,297,2019
Poweshiek,IA,141100,301,2019
Ringgold,IA,98700,136,2019
Sac,IA,95800,122,2019
Scott,IA,163200,359,2019
Shelby,IA,121200,238,2019
Sioux,IA,167500,370,2019
Story,IA,185800,403,2019
Tama,IA,110400,190,2019
Taylor,IA,80600,50,2019
Union,IA,104000,161,2019
Van Buren,IA,92800,108,2019
Wapello,IA,82100,57,2019
Warren,IA,187200,404,2019
Washington,IA,151600,329,2019
Wayne,IA,81100,52,2019
Webster,IA,99100,138,2019
Winnebago,IA,94800,117,2019
Winneshiek,IA,177300,390,2019
Woodbury,IA,123300,246,2019
Worth,IA,106700,173,2019
Wright,IA,85500,73,2019
Allen,KS,79300,44,2019
Anderson,KS,95700,121,2019
Atchison,KS,110400,190,2019
Barber,KS,72300,26,2019
Barton,KS,93300,110,2019
Bourbon,KS,82700,59,2019
Brown,KS,88500,88,2019
Butler,KS,148600,321,2019
Chase,KS,103600,160,2019
Chautauqua,KS,49500,2,2019
Cherokee,KS,82500,58,2019
Cheyenne,KS,78700,43,2019
Clark,KS,75900,33,2019
Clay,KS,98000,133,2019
Cloud,KS,75800,33,2019
Coffey,KS,119100,229,2019
Comanche,KS,70300,21,2019
Cowley,KS,89000,92,2019
Crawford,KS,93900,113,2019
Decatur,KS,67900,17,2019
Dickinson,KS,114700,208,2019
Doniphan,KS,100600,144,2019
Douglas,KS,199400,418,2019
Edwards,KS,61400,9,2019
Elk,KS,54700,4,2019
Ellis,KS,169100,373,2019
Ellsworth,KS,99400,139,2019
Finney,KS,152500,332,2019
Ford,KS,112500,198,2019
Franklin,KS,128000,262,2019
Geary,KS,148800,321,2019
Gove,KS,89600,95,2019
Graham,KS,72500,26,2019
Grant,KS,116100,214,2019
Gray,KS,135500,284,2019
Greeley,KS,111200,193,2019
Greenwood,KS,66700,15,2019
Hamilton,KS,81800,55,2019
Harper,KS,74300,30,2019
Harvey,KS,126100,256,2019
Haskell,KS,107000,175,2019
Hodgeman,KS,84800,69,2019
Jackson,KS,134700,283,2019
Jefferson,KS,150600,326,2019
Jewell,KS,56100,5,2019
Johnson,KS,259600,466,2019
Kearny,KS,116700,217,2019
Kingman,KS,91500,102,2019
Kiowa,KS,113900,205,2019
Labette,KS,76400,35,2019
Lane,KS,90800,100,2019
Leavenworth,KS,182900,398,2019
Lincoln,KS,72700,26,2019
Linn,KS,110100,188,2019
Logan,KS,86600,78,2019
Lyon,KS,106800,174,2019
McPherson,KS,151800,330,2019
Marion,KS,90800,100,2019
Marshall,KS,98900,137,2019
Meade,KS,96800,127,2019
Miami,KS,201400,421,2019
Mitchell,KS,88900,91,2019
Montgomery,KS,76200,34,2019
Morris,KS,103000,157,2019
Morton,KS,88500,88,2019
Nemaha,KS,130500,270,2019
Neosho,KS,82000,57,2019
Ness,KS,73300,28,2019
Norton,KS,82900,59,2019
Osage,KS,115700,212,2019
Osborne,KS,69000,18,2019
Ottawa,KS,105700,169,2019
Pawnee,KS,82400,58,2019
Phillips,KS,79600,45,2019
Pottawatomie,KS,183100,398,2019
Pratt,KS,91900,104,2019
Rawlins,KS,101600,149,2019
Reno,KS,101300,148,2019
Republic,KS,66000,14,2019
Rice,KS,74700,31,2019
Riley,KS,201000,420,2019
Rooks,KS,78800,43,2019
Rush,KS,70800,22,2019
Russell,KS,93400,111,2019
Saline,KS,136800,289,2019
Scott,KS,136200,286,2019
Sedgwick,KS,140700,300,2019
Seward,KS,105300,167,2019
Shawnee,KS,132500,275,2019
Sheridan,KS,113900,205,2019
Sherman,KS,111400,194,2019
Smith,KS,70200,21,2019
Stafford,KS,65900,13,2019
Stanton,KS,92600,107,2019
Stevens,KS,114900,209,2019
Sumner,KS,89800,96,2019
Thomas,KS,129700,268,2019
Trego,KS,99300,139,2019
Wabaunsee,KS,146700,315,2019
Wallace,KS,89400,94,2019
Washington,KS,82000,57,2019
Wichita,KS,88900,91,2019
Wilson,KS,73500,28,2019
Woodson,KS,73600,29,2019
Wyandotte,KS,100300,142,2019
Adair,KY,96400,125,2019
Allen,KY,120600,236,2019
Anderson,KY,149800,324,2019
Ballard,KY,102900,157,2019
Barren,KY,125400,254,2019
Bath,KY,89700,96,2019
Bell,KY,59800,7,2019
Boone,KY,189800,407,2019
Bourbon,KY,146700,315,2019
Boyd,KY,111200,193,2019
Boyle,KY,146400,314,2019
Bracken,KY,103100,158,2019
Breathitt,KY,54000,4,2019
Breckinridge,KY,102900,157,2019
Bullitt,KY,165500,364,2019
Butler,KY,92100,105,2019
Caldwell,KY,87900,84,2019
Calloway,KY,137300,290,2019
Campbell,KY,172000,380,2019
Carlisle,KY,89300,94,2019
Carroll,KY,115900,213,2019
Carter,KY,95000,118,2019
Casey,KY,87600,82,2019
Christian,KY,117400,221,2019
Clark,KY,145400,311,2019
Clay,KY,54100,4,2019
Clinton,KY,72800,27,2019
Crittenden,KY,89900,97,2019
Cumberland,KY,89400,94,2019
Daviess,KY,133600,280,2019
Edmonson,KY,87300,81,2019
Elliott,KY,82700,59,2019
Estill,KY,76800,37,2019
Fayette,KY,189800,407,2019
Fleming,KY,89900,97,2019
Floyd,KY,74400,30,2019
Franklin,KY,142900,306,2019
Fulton,KY,66100,14,2019
Gallatin,KY,128100,262,2019
Garrard,KY,140500,299,2019
Grant,KY,130200,269,2019
Graves,KY,104300,163,2019
Grayson,KY,113900,205,2019
Green,KY,79500,45,2019
Greenup,KY,116700,217,2019
Hancock,KY,112300,197,2019
Hardin,KY,156600,343,2019
Harlan,KY,60300,8,2019
Harrison,KY,140000,298,2019
Hart,KY,94400,116,2019
Henderson,KY,128400,264,2019
Henry,KY,128700,265,2019
Hickman,KY,80600,50,2019
Hopkins,KY,108700,182,2019
Jackson,KY,87200,81,2019
Jefferson,KY,170100,376,2019
Jessamine,KY,172100,381,2019
Johnson,KY,101300,148,2019
Kenton,KY,161100,354,2019
Knott,KY,51500,3,2019
Knox,KY,86800,78,2019
Larue,KY,115600,212,2019
Laurel,KY,112000,196,2019
Lawrence,KY,79400,45,2019
Lee,KY,63000,10,2019
Leslie,KY,64100,10,2019
Letcher,KY,58600,6,2019
Lewis,KY,65500,13,2019
Lincoln,KY,106400,172,2019
Livingston,KY,102400,153,2019
Logan,KY,111000,192,2019
Lyon,KY,141500,303,2019
McCracken,KY,143400,307,2019
McCreary,KY,69700,20,2019
McLean,KY,104700,164,2019
Madison,KY,159300,349,2019
Magoffin,KY,66800,16,2019
Marion,KY,105400,168,2019
Marshall,KY,131100,272,2019
Martin,KY,84300,67,2019
Mason,KY,132800,277,2019
Meade,KY,153500,335,2019
Menifee,KY,76800,37,2019
Mercer,KY,147300,317,2019
Metcalfe,KY,77200,39,2019
Monroe,KY,80500,49,2019
Montgomery,KY,116700,217,2019
Morgan,KY,73100,28,2019
Muhlenberg,KY,93900,113,2019
Nelson,KY,154700,338,2019
Nicholas,KY,85600,74,2019
Ohio,KY,92500,107,2019
Oldham,KY,282100,477,2019
Owen,KY,116100,214,2019
Owsley,KY,70200,21,2019
Pendleton,KY,116400,216,2019
Perry,KY,75400,32,2019
Pike,KY,78600,42,2019
Powell,KY,89800,96,2019
Pulaski,KY,116200,215,2019
Robertson,KY,114700,208,2019
Rockcastle,KY,81900,56,2019
Rowan,KY,124200,250,2019
Russell,KY,95000,118,2019
Scott,KY,189500,406,2019
Shelby,KY,197300,415,2019
Simpson,KY,135200,284,2019
Spencer,KY,213300,432,2019
Taylor,KY,120200,234,2019
Todd,KY,106300,172,2019
Trigg,KY,129400,267,2019
Trimble,KY,124000,248,2019
Union,KY,92100,105,2019
Warren,KY,167600,370,2019
Washington,KY,128300,263,2019
Wayne,KY,88800,90,2019
Webster,KY,75600,32,2019
Whitley,KY,92500,107,2019
Wolfe,KY,64400,11,2019
Woodford,KY,203000,423,2019
Acadia,LA,118000,223,2019
Allen,LA,97500,130,2019
Ascension,LA,207400,428,2019
Assumption,LA,118600,227,2019
Avoyelles,LA,104200,163,2019
Beauregard,LA,127500,259,2019
Bienville,LA,75900,33,2019
Bossier,LA,172400,381,2019
Caddo,LA,149200,323,2019
Calcasieu,LA,156800,343,2019
Caldwell,LA,77300,39,2019
Cameron,LA,119500,230,2019
Catahoula,LA,89000,92,2019
Claiborne,LA,78100,41,2019
Concordia,LA,80600,50,2019
De Soto,LA,117300,220,2019
East Baton Rouge,LA,194000,411,2019
East Carroll,LA,76800,37,2019
East Feliciana,LA,139300,295,2019
Evangeline,LA,96600,126,2019
Franklin,LA,88000,85,2019
Grant,LA,103400,159,2019
Iberia,LA,115600,212,2019
Iberville,LA,143700,308,2019
Jackson,LA,89500,95,2019
Jefferson,LA,188200,405,2019
Jefferson Davis,LA,114000,205,2019
Lafayette,LA,185300,401,2019
Lafourche,LA,158000,346,2019
LaSalle,LA,93000,110,2019
Lincoln,LA,154500,337,2019
Livingston,LA,167100,369,2019
Madison,LA,78100,41,2019
Morehouse,LA,91100,101,2019
Natchitoches,LA,137400,290,2019
Orleans,LA,231500,449,2019
Ouachita,LA,146700,315,2019
Plaquemines,LA,190600,408,2019
Pointe Coupee,LA,142600,305,2019
Rapides,LA,143100,306,2019
Red River,LA,78700,43,2019
Richland,LA,91900,104,2019
Sabine,LA,94300,114,2019
St. Bernard,LA,151300,328,2019
St. Charles,LA,201700,421,2019
St. Helena,LA,100100,141,2019
St. James,LA,158500,347,2019
St. John the Baptist,LA,153900,336,2019
St. Landry,LA,108400,180,2019
St. Martin,LA,124900,253,2019
St. Mary,LA,106900,174,2019
St. Tammany,LA,218500,437,2019
Tangipahoa,LA,162800,358,2019
Tensas,LA,66400,15,2019
Terrebonne,LA,152500,332,2019
Union,LA,89200,93,2019
Vermilion,LA,122200,242,2019
Vernon,LA,119300,229,2019
Washington,LA,101000,146,2019
Webster,LA,81500,54,2019
West Baton Rouge,LA,200000,419,2019
West Carroll,LA,90300,98,2019
West Feliciana,LA,229500,447,2019
Winn,LA,77700,39,2019
Androscoggin,ME,158200,347,2019
Aroostook,ME,99600,140,2019
Cumberland,ME,278100,474,2019
Franklin,ME,139800,297,2019
Hancock,ME,212700,431,2019
Kennebec,ME,159400,350,2019
Knox,ME,213400,433,2019
Lincoln,ME,215400,435,2019
Oxford,ME,144100,309,2019
Penobscot,ME,144700,310,2019
Piscataquis,ME,109500,185,2019
Sagadahoc,ME,213400,433,2019
Somerset,ME,115700,212,2019
Waldo,ME,163000,358,2019
Washington,ME,112400,197,2019
York,ME,252300,462,2019
Allegany,MD,120700,236,2019
Anne Arundel,MD,361200,496,2019
Baltimore,MD,261500,467,2019
Calvert,MD,358800,495,2019
Caroline,MD,202500,422,2019
Carroll,MD,339600,491,2019
Cecil,MD,242700,457,2019
Charles,MD,313300,486,2019
Dorchester,MD,183300,399,2019
Frederick,MD,331600,490,2019
Garrett,MD,173900,384,2019
Harford,MD,293400,481,2019
Howard,MD,455700,503,2019
Kent,MD,249900,461,2019
Montgomery,MD,484900,504,2019
Prince George's,MD,302800,483,2019
Queen Anne's,MD,353100,493,2019
St. Mary's,MD,301300,483,2019
Somerset,MD,139100,294,2019
Talbot,MD,336800,490,2019
Washington,MD,210300,430,2019
Wicomico,MD,175700,388,2019
Worcester,MD,262200,467,2019
Baltimore City,MD,160100,352,2019
Barnstable,MA,393500,499,2019
Berkshire,MA,216100,436,2019
Bristol,MA,299800,483,2019
Dukes,MA,699500,509,2019
Essex,MA,409900,501,2019
Franklin,MA,232100,450,2019
Hampden,MA,207800,428,2019
Hampshire,MA,283100,478,2019
Middlesex,MA,500700,505,2019
Nantucket,MA,1084700,511,2019
Norfolk,MA,470800,504,2019
Plymouth,MA,370300,497,2019
Suffolk,MA,496500,505,2019
Worcester,MA,280600,475,2019
Alcona,MI,112000,196,2019
Alger,MI,136200,286,2019
Allegan,MI,165400,363,2019
Alpena,MI,96500,125,2019
Antrim,MI,160500,353,2019
Arenac,MI,94400,116,2019
Baraga,MI,102200,152,2019
Barry,MI,158400,347,2019
Bay,MI,102000,151,2019
Benzie,MI,185500,402,2019
Berrien,MI,150700,326,2019
Branch,MI,109800,186,2019
Calhoun,MI,110000,187,2019
Cass,MI,142800,306,2019
Charlevoix,MI,166300,367,2019
Cheboygan,MI,130900,271,2019
Chippewa,MI,119100,229,2019
Clare,MI,91100,101,2019
Clinton,MI,172800,382,2019
Crawford,MI,105000,166,2019
Delta,MI,114300,207,2019
Dickinson,MI,101800,150,2019
Eaton,MI,155000,339,2019
Emmet,MI,186900,404,2019
Genesee,MI,111100,192,2019
Gladwin,MI,110000,187,2019
Gogebic,MI,67100,16,2019
Grand Traverse,MI,212500,431,2019
Gratiot,MI,95400,120,2019
Hillsdale,MI,120100,234,2019
Houghton,MI,108700,182,2019
Huron,MI,103900,161,2019
Ingham,MI,135600,284,2019
Ionia,MI,131800,273,2019
Iosco,MI,92600,107,2019
Iron,MI,77700,39,2019
Isabella,MI,134900,283,2019
Jackson,MI,131600,272,2019
Kalamazoo,MI,159300,349,2019
Kalkaska,MI,115900,213,2019
Kent,MI,173700,384,2019
Keweenaw,MI,121100,238,2019
Lake,MI,88000,85,2019
Lapeer,MI,168800,373,2019
Leelanau,MI,268400,471,2019
Lenawee,MI,139400,296,2019
Livingston,MI,247100,460,2019
Luce,MI,87200,81,2019
Mackinac,MI,136600,287,2019
Macomb,MI,166800,368,2019
Manistee,MI,125400,254,2019
Marquette,MI,153400,335,2019
Mason,MI,141400,302,2019
Mecosta,MI,121400,239,2019
Menominee,MI,101600,149,2019
Midland,MI,141700,303,2019
Missaukee,MI,118700,227,2019
Monroe,MI,161700,355,2019
Montcalm,MI,113900,205,2019
Montmorency,MI,102700,155,2019
Muskegon,MI,117900,222,2019
Newaygo,MI,121300,239,2019
Oakland,MI,242700,457,2019
Oceana,MI,118800,227,2019
Ogemaw,MI,98200,134,2019
Ontonagon,MI,70000,20,2019
Osceola,MI,98500,135,2019
Oscoda,MI,90500,99,2019
Otsego,MI,139500,296,2019
Ottawa,MI,191800,409,2019
Presque Isle,MI,105400,168,2019
Roscommon,MI,108200,179,2019
Saginaw,MI,101300,148,2019
St. Clair,MI,154300,337,2019
St. Joseph,MI,122300,242,2019
Sanilac,MI,111200,193,2019
Schoolcraft,MI,109900,186,2019
Shiawassee,MI,122300,242,2019
Tuscola,MI,104000,161,2019
Van Buren,MI,139400,296,2019
Washtenaw,MI,263600,468,2019
Wayne,MI,113000,201,2019
Wexford,MI,108300,180,2019
Aitkin,MN,183200,399,2019
Anoka,MN,232400,450,2019
Becker,MN,198400,417,2019
Beltrami,MN,162600,357,2019
Benton,MN,174900,387,2019
Big Stone,MN,97900,132,2019
Blue Earth,MN,184800,401,2019
Brown,MN,141900,303,2019
Carlton,MN,171400,379,2019
Carver,MN,313200,486,2019
Cass,MN,194200,411,2019
Chippewa,MN,119700,231,2019
Chisago,MN,231500,449,2019
Clay,MN,197100,415,2019
Clearwater,MN,137200,290,2019
Cook,MN,240100,455,2019
Cottonwood,MN,94200,114,2019
Crow Wing,MN,198300,416,2019
Dakota,MN,266000,470,2019
Dodge,MN,183900,400,2019
Douglas,MN,214800,434,2019
Faribault,MN,89500,95,2019
Fillmore,MN,153800,336,2019
Freeborn,MN,113800,204,2019
Goodhue,MN,204100,425,2019
Grant,MN,118700,227,2019
Hennepin,MN,276900,474,2019
Houston,MN,173700,384,2019
Hubbard,MN,193600,410,2019
Isanti,MN,196800,414,2019
Itasca,MN,164100,361,2019
Jackson,MN,124900,253,2019
Kanabec,MN,163900,361,2019
Kandiyohi,MN,168900,373,2019
Kittson,MN,84200,67,2019
Koochiching,MN,108400,180,2019
Lac qui Parle,MN,88600,89,2019
Lake,MN,174700,386,2019
Lake of the Woods,MN,161900,355,2019
Le Sueur,MN,207400,428,2019
Lincoln,MN,103100,158,2019
Lyon,MN,148900,322,2019
McLeod,MN,164700,362,2019
Mahnomen,MN,104800,165,2019
Marshall,MN,117000,218,2019
Martin,MN,118300,225,2019
Meeker,MN,170200,377,2019
Mille Lacs,MN,163300,359,2019
Morrison,MN,170100,376,2019
Mower,MN,123900,248,2019
Murray,MN,120100,234,2019
Nicollet,MN,191900,409,2019
Nobles,MN,127100,258,2019
Norman,MN,100700,144,2019
Olmsted,MN,214600,434,2019
Otter Tail,MN,189100,406,2019
Pennington,MN,155100,339,2019
Pine,MN,164500,361,2019
Pipestone,MN,97500,130,2019
Polk,MN,165000,363,2019
Pope,MN,174300,385,2019
Ramsey,MN,229600,447,2019
Red Lake,MN,116000,214,2019
Redwood,MN,106300,172,2019
Renville,MN,106300,172,2019
Rice,MN,208600,428,2019
Rock,MN,153000,333,2019
Roseau,MN,132800,277,2019
St. Louis,MN,157900,346,2019
Scott,MN,299700,483,2019
Sherburne,MN,230500,448,2019
Sibley,MN,159200,349,2019
Stearns,MN,184900,401,2019
Steele,MN,169300,374,2019
Stevens,MN,160100,352,2019
Swift,MN,104100,162,2019
Todd,MN,153400,335,2019
Traverse,MN,81400,54,2019
Wabasha,MN,183900,400,2019
Wadena,MN,132000,274,2019
Waseca,MN,158900,348,2019
Washington,MN,289400,480,2019
Watonwan,MN,96900,127,2019
Wilkin,MN,140000,298,2019
Winona,MN,167300,369,2019
Wright,MN,238500,454,2019
Yellow Medicine,MN,110000,187,2019
Adams,MS,92100,105,2019
Alcorn,MS,102700,155,2019
Amite,MS,83600,64,2019
Attala,MS,80700,50,2019
Benton,MS,78000,40,2019
Bolivar,MS,96100,124,2019
Calhoun,MS,70500,22,2019
Carroll,MS,99000,138,2019
Chickasaw,MS,66500,15,2019
Choctaw,MS,81400,54,2019
Claiborne,MS,67500,17,2019
Clarke,MS,84900,70,2019
Clay,MS,89900,97,2019
Coahoma,MS,68300,18,2019
Copiah,MS,95200,119,2019
Covington,MS,77100,38,2019
DeSoto,MS,168500,372,2019
Forrest,MS,122700,243,2019
Franklin,MS,76600,36,2019
George,MS,110800,191,2019
Greene,MS,77700,39,2019
Grenada,MS,105000,166,2019
Hancock,MS,147500,318,2019
Harrison,MS,150500,326,2019
Hinds,MS,118600,227,2019
Holmes,MS,60400,8,2019
Humphreys,MS,69100,19,2019
Issaquena,MS,79200,44,2019
Itawamba,MS,87600,82,2019
Jackson,MS,135900,285,2019
Jasper,MS,79000,44,2019
Jefferson,MS,63400,10,2019
Jefferson Davis,MS,94600,116,2019
Jones,MS,98600,135,2019
Kemper,MS,73600,29,2019
Lafayette,MS,199700,419,2019
Lamar,MS,177700,392,2019
Lauderdale,MS,96300,124,2019
Lawrence,MS,94800,117,2019
Leake,MS,83300,62,2019
Lee,MS,133700,280,2019
Leflore,MS,81200,53,2019
Lincoln,MS,99500,140,2019
Lowndes,MS,134200,282,2019
Madison,MS,219700,439,2019
Marion,MS,89000,92,2019
Marshall,MS,107900,178,2019
Monroe,MS,91700,103,2019
Montgomery,MS,84800,69,2019
Neshoba,MS,83000,60,2019
Newton,MS,85600,74,2019
Noxubee,MS,59700,7,2019
Oktibbeha,MS,162900,358,2019
Panola,MS,83300,62,2019
Pearl River,MS,138200,292,2019
Perry,MS,86700,78,2019
Pike,MS,95500,120,2019
Pontotoc,MS,106500,172,2019
Prentiss,MS,92700,108,2019
Quitman,MS,50900,3,2019
Rankin,MS,162500,357,2019
Scott,MS,71300,23,2019
Sharkey,MS,64400,11,2019
Simpson,MS,87900,84,2019
Smith,MS,102600,154,2019
Stone,MS,112800,200,2019
Sunflower,MS,78400,42,2019
Tallahatchie,MS,66400,15,2019
Tate,MS,119200,229,2019
Tippah,MS,86900,79,2019
Tishomingo,MS,88100,87,2019
Tunica,MS,107100,175,2019
Union,MS,100600,144,2019
Walthall,MS,95800,122,2019
Warren,MS,128400,264,2019
Washington,MS,75600,32,2019
Wayne,MS,85800,75,2019
Webster,MS,84000,66,2019
Wilkinson,MS,70300,21,2019
Winston,MS,84900,70,2019
Yalobusha,MS,79700,46,2019
Yazoo,MS,88900,91,2019
Adair,MO,126800,258,2019
Andrew,MO,147900,319,2019
Atchison,MO,84900,70,2019
Audrain,MO,97900,132,2019
Barry,MO,120600,236,2019
Barton,MO,97500,130,2019
Bates,MO,114600,207,2019
Benton,MO,117500,221,2019
Bollinger,MO,110800,191,2019
Boone,MO,185700,403,2019
Buchanan,MO,122200,242,2019
Butler,MO,113500,203,2019
Caldwell,MO,109300,183,2019
Callaway,MO,157400,345,2019
Camden,MO,200800,420,2019
Cape Girardeau,MO,160500,353,2019
Carroll,MO,88200,87,2019
Carter,MO,101500,148,2019
Cass,MO,181000,396,2019
Cedar,MO,98900,137,2019
Chariton,MO,87900,84,2019
Christian,MO,169000,373,2019
Clark,MO,90000,97,2019
Clay,MO,174900,387,2019
Clinton,MO,159700,351,2019
Cole,MO,162300,357,2019
Cooper,MO,132900,277,2019
Crawford,MO,124700,252,2019
Dade,MO,83500,63,2019
Dallas,MO,115000,210,2019
Daviess,MO,110400,190,2019
DeKalb,MO,120100,234,2019
Dent,MO,102600,154,2019
Douglas,MO,123100,245,2019
Dunklin,MO,76500,36,2019
Franklin,MO,165700,365,2019
Gasconade,MO,134200,282,2019
Gentry,MO,88200,87,2019
Greene,MO,146000,312,2019
Grundy,MO,98400,135,2019
Harrison,MO,76000,34,2019
Henry,MO,110500,190,2019
Hickory,MO,83400,62,2019
Holt,MO,88600,89,2019
Howard,MO,130100,269,2019
Howell,MO,112200,196,2019
Iron,MO,83600,64,2019
Jackson,MO,147400,318,2019
Jasper,MO,118400,226,2019
Jefferson,MO,161800,355,2019
Johnson,MO,156500,342,2019
Knox,MO,75500,32,2019
Laclede,MO,113900,205,2019
Lafayette,MO,143500,307,2019
Lawrence,MO,109600,185,2019
Lewis,MO,87900,84,2019
Lincoln,MO,163300,359,2019
Linn,MO,87200,81,2019
Livingston,MO,111500,194,2019
McDonald,MO,110500,190,2019
Macon,MO,97200,128,2019
Madison,MO,106100,170,2019
Maries,MO,133200,279,2019
Marion,MO,123400,246,2019
Mercer,MO,88900,91,2019
Miller,MO,136800,289,2019
Mississippi,MO,80200,48,2019
Moniteau,MO,124500,251,2019
Monroe,MO,105300,167,2019
Montgomery,MO,108100,179,2019
Morgan,MO,125000,253,2019
New Madrid,MO,74500,30,2019
Newton,MO,131300,272,2019
Nodaway,MO,126400,257,2019
Oregon,MO,93600,112,2019
Osage,MO,151900,330,2019
Ozark,MO,97600,130,2019
Pemiscot,MO,82100,57,2019
Perry,MO,147700,319,2019
Pettis,MO,119100,229,2019
Phelps,MO,135000,283,2019
Pike,MO,97800,132,2019
Platte,MO,226500,445,2019
Polk,MO,132300,275,2019
Pulaski,MO,159200,349,2019
Putnam,MO,96600,126,2019
Ralls,MO,136200,286,2019
Randolph,MO,105000,166,2019
Ray,MO,133700,280,2019
Reynolds,MO,96000,123,2019
Ripley,MO,83800,65,2019
St. Charles,MO,219100,438,2019
St. Clair,MO,91900,104,2019
Ste. Genevieve,MO,166200,366,2019
St. Francois,MO,121000,237,2019
St. Louis,MO,138700,294,2019
Saline,MO,106600,173,2019
Schuyler,MO,71200,23,2019
Scotland,MO,113000,201,2019
Scott,MO,109200,183,2019
Shannon,MO,124900,253,2019
Shelby,MO,72200,25,2019
Stoddard,MO,104200,163,2019
Stone,MO,172600,381,2019
Sullivan,MO,77000,38,2019
Taney,MO,139800,297,2019
Texas,MO,111700,195,2019
Vernon,MO,98300,134,2019
Warren,MO,180000,395,2019
Washington,MO,94400,116,2019
Wayne,MO,85100,71,2019
Webster,MO,136200,286,2019
Worth,MO,63800,10,2019
Wright,MO,103600,160,2019
Beaverhead,MT,215400,435,2019
Big Horn,MT,126100,256,2019
Blaine,MT,94300,114,2019
Broadwater,MT,222200,440,2019
Carbon,MT,247600,460,2019
Carter,MT,110900,192,2019
Cascade,MT,179900,395,2019
Chouteau,MT,143200,307,2019
Custer,MT,170400,377,2019
Daniels,MT,126500,257,2019
Dawson,MT,160600,353,2019
Deer Lodge,MT,131300,272,2019
Fallon,MT,169800,376,2019
Fergus,MT,143000,306,2019
Flathead,MT,273600,472,2019
Gallatin,MT,357100,494,2019
Garfield,MT,124100,249,2019
Glacier,MT,107700,177,2019
Golden Valley,MT,106100,170,2019
Granite,MT,224000,443,2019
Hill,MT,143600,308,2019
Jefferson,MT,282700,477,2019
Judith Basin,MT,138200,292,2019
Lake,MT,253100,463,2019
Lewis and Clark,MT,243000,458,2019
Liberty,MT,101100,146,2019
Lincoln,MT,198200,416,2019
McCone,MT,114800,208,2019
Madison,MT,276500,473,2019
Meagher,MT,154100,336,2019
Mineral,MT,169200,374,2019
Missoula,MT,284000,478,2019
Musselshell,MT,172700,381,2019
Park,MT,271300,471,2019
Petroleum,MT,181300,396,2019
Phillips,MT,129200,266,2019
Pondera,MT,131900,274,2019
Powder River,MT,142600,305,2019
Powell,MT,143100,306,2019
Prairie,MT,112900,200,2019
Ravalli,MT,279300,475,2019
Richland,MT,230100,448,2019
Roosevelt,MT,112400,197,2019
Rosebud,MT,114900,209,2019
Sanders,MT,228200,446,2019
Sheridan,MT,127500,259,2019
Silver Bow,MT,149800,324,2019
Stillwater,MT,255500,465,2019
Sweet Grass,MT,255100,464,2019
Teton,MT,172700,381,2019
Toole,MT,137900,292,2019
Treasure,MT,118200,224,2019
Valley,MT,151400,329,2019
Wheatland,MT,95400,120,2019
Wibaux,MT,113500,203,2019
Yellowstone,MT,226000,444,2019
Adams,NE,128500,264,2019
Antelope,NE,82000,57,2019
Arthur,NE,111300,193,2019
Banner,NE,139900,298,2019
Blaine,NE,75700,33,2019
Boone,NE,118400,226,2019
Box Butte,NE,113600,203,2019
Boyd,NE,73000,27,2019
Brown,NE,79700,46,2019
Buffalo,NE,174800,386,2019
Burt,NE,100400,142,2019
Butler,NE,117300,220,2019
Cass,NE,173800,384,2019
Cedar,NE,121300,239,2019
Chase,NE,133300,279,2019
Cherry,NE,116000,214,2019
Cheyenne,NE,103000,157,2019
Clay,NE,91300,101,2019
Colfax,NE,101100,146,2019
Cuming,NE,122200,242,2019
Custer,NE,108100,179,2019
Dakota,NE,119600,231,2019
Dawes,NE,125200,254,2019
Dawson,NE,102600,154,2019
Deuel,NE,87300,81,2019
Dixon,NE,94700,117,2019
Dodge,NE,130200,269,2019
Douglas,NE,169800,376,2019
Dundy,NE,75900,33,2019
Fillmore,NE,80100,47,2019
Franklin,NE,71300,23,2019
Frontier,NE,101200,147,2019
Furnas,NE,73000,27,2019
Gage,NE,116200,215,2019
Garden,NE,81800,55,2019
Garfield,NE,105100,166,2019
Gosper,NE,127000,258,2019
Grant,NE,58300,6,2019
Greeley,NE,72700,26,2019
Hall,NE,146000,312,2019
Hamilton,NE,154300,337,2019
Harlan,NE,102700,155,2019
Hayes,NE,80900,51,2019
Hitchcock,NE,66700,15,2019
Holt,NE,114100,206,2019
Hooker,NE,92200,105,2019
Howard,NE,148800,321,2019
Jefferson,NE,84000,66,2019
Johnson,NE,94400,116,2019
Kearney,NE,149700,324,2019
Keith,NE,128300,263,2019
Keya Paha,NE,78100,41,2019
Kimball,NE,82600,58,2019
Knox,NE,95900,123,2019
Lancaster,NE,177400,390,2019
Lincoln,NE,139400,296,2019
Logan,NE,110300,189,2019
Loup,NE,112500,198,2019
McPherson,NE,102700,155,2019
Madison,NE,146400,314,2019
Merrick,NE,115400,211,2019
Morrill,NE,95600,121,2019
Nance,NE,78300,41,2019
Nemaha,NE,106300,172,2019
Nuckolls,NE,68300,18,2019
Otoe,NE,143900,308,2019
Pawnee,NE,71100,23,2019
Perkins,NE,118400,226,2019
Phelps,NE,134000,281,2019
Pierce,NE,132700,276,2019
Platte,NE,149700,324,2019
Polk,NE,107300,176,2019
Red Willow,NE,109000,182,2019
Richardson,NE,69200,19,2019
Rock,NE,96200,124,2019
Saline,NE,99300,139,2019
