county,state,medianHomeValue,medianHomeValueBucket,year
Polk,IA,171800,394,2018
Pottawattamie,IA,136900,305,2018
Poweshiek,IA,140200,315,2018
Ringgold,IA,89100,105,2018
Sac,IA,90500,114,2018
Scott,IA,158200,362,2018
Shelby,IA,117000,238,2018
Sioux,IA,159400,365,2018
Story,IA,180400,408,2018
Tama,IA,107800,198,2018
Taylor,IA,79500,56,2018
Union,IA,99800,161,2018
Van Buren,IA,90900,116,2018
Wapello,IA,82000,67,2018
Warren,IA,176600,403,2018
Washington,IA,148700,335,2018
Wayne,IA,77600,48,2018
Webster,IA,96600,143,2018
Winnebago,IA,94100,131,2018
Winneshiek,IA,167800,385,2018
Woodbury,IA,117700,242,2018
Worth,IA,104300,181,2018
Wright,IA,85300,84,2018
Allen,KS,78700,53,2018
Anderson,KS,93400,128,2018
Atchison,KS,101600,170,2018
Barber,KS,66400,18,2018
Barton,KS,92300,122,2018
Bourbon,KS,83300,74,2018
Brown,KS,88700,102,2018
Butler,KS,147100,332,2018
Chase,KS,96200,142,2018
Chautauqua,KS,62500,10,2018
Cherokee,KS,80300,61,2018
Cheyenne,KS,84000,78,2018
Clark,KS,77700,49,2018
Clay,KS,97300,146,2018
Cloud,KS,73900,35,2018
Coffey,KS,117700,242,2018
Comanche,KS,78800,54,2018
Cowley,KS,87300,95,2018
Crawford,KS,91000,116,2018
Decatur,KS,64700,15,2018
Dickinson,KS,109500,204,2018
Doniphan,KS,101000,167,2018
Douglas,KS,192800,423,2018
Edwards,KS,60600,8,2018
Elk,KS,50400,2,2018
Ellis,KS,164500,376,2018
Ellsworth,KS,94200,132,2018
Finney,KS,140500,316,2018
Ford,KS,109900,206,2018
Franklin,KS,125600,273,2018
Geary,KS,142200,320,2018
Gove,KS,80600,61,2018
Graham,KS,70100,25,2018
Grant,KS,109000,202,2018
Gray,KS,131300,291,2018
Greeley,KS,97900,151,2018
Greenwood,KS,63500,12,2018
Hamilton,KS,84600,81,2018
Harper,KS,72300,30,2018
Harvey,KS,123100,263,2018
Haskell,KS,104700,183,2018
Hodgeman,KS,81700,66,2018
Jackson,KS,132500,294,2018
Jefferson,KS,145000,328,2018
Jewell,KS,52800,4,2018
Johnson,KS,244100,465,2018
Kearny,KS,109500,204,2018
Kingman,KS,94200,132,2018
Kiowa,KS,119900,249,2018
Labette,KS,78800,54,2018
Lane,KS,76700,46,2018
Leavenworth,KS,173900,398,2018
Lincoln,KS,73200,32,2018
Linn,KS,99800,161,2018
Logan,KS,87200,95,2018
Lyon,KS,104100,181,2018
McPherson,KS,146600,332,2018
Marion,KS,86800,92,2018
Marshall,KS,94900,136,2018
Meade,KS,92700,123,2018
Miami,KS,191100,421,2018
Mitchell,KS,85300,84,2018
Montgomery,KS,75000,39,2018
Morris,KS,101200,168,2018
Morton,KS,94700,134,2018
Nemaha,KS,123500,265,2018
Neosho,KS,81200,63,2018
Ness,KS,73400,33,2018
Norton,KS,75100,39,2018
Osage,KS,110700,209,2018
Osborne,KS,68500,22,2018
Ottawa,KS,98800,156,2018
Pawnee,KS,75300,40,2018
Phillips,KS,80000,59,2018
Pottawatomie,KS,181200,409,2018
Pratt,KS,93200,127,2018
Rawlins,KS,95000,137,2018
Reno,KS,98100,152,2018
Republic,KS,62800,11,2018
Rice,KS,74700,38,2018
Riley,KS,194800,424,2018
Rooks,KS,78000,50,2018
Rush,KS,72300,30,2018
Russell,KS,89300,106,2018
Saline,KS,128500,283,2018
Scott,KS,134200,298,2018
Sedgwick,KS,135600,302,2018
Seward,KS,98200,152,2018
Shawnee,KS,130500,288,2018
Sheridan,KS,106900,194,2018
Sherman,KS,92700,123,2018
Smith,KS,66900,19,2018
Stafford,KS,62200,10,2018
Stanton,KS,79700,57,2018
Stevens,KS,111900,214,2018
Sumner,KS,87400,96,2018
Thomas,KS,120800,254,2018
Trego,KS,90100,112,2018
Wabaunsee,KS,129100,284,2018
Wallace,KS,99300,159,2018
Washington,KS,78200,50,2018
Wichita,KS,88900,104,2018
Wilson,KS,67400,21,2018
Woodson,KS,59800,8,2018
Wyandotte,KS,95600,140,2018
Adair,KY,89600,108,2018
Allen,KY,112300,216,2018
Anderson,KY,142200,320,2018
Ballard,KY,99800,161,2018
Barren,KY,116500,236,2018
Bath,KY,88200,100,2018
Bell,KY,59900,8,2018
Boone,KY,186500,416,2018
Bourbon,KY,142000,319,2018
Boyd,KY,110000,206,2018
Boyle,KY,142100,319,2018
Bracken,KY,102000,172,2018
Breathitt,KY,50800,3,2018
Breckinridge,KY,99600,160,2018
Bullitt,KY,157900,361,2018
Butler,KY,90100,112,2018
Caldwell,KY,89100,105,2018
Calloway,KY,137200,307,2018
Campbell,KY,168300,387,2018
Carlisle,KY,93500,129,2018
Carroll,KY,111200,211,2018
Carter,KY,88400,101,2018
Casey,KY,80700,62,2018
Christian,KY,113900,225,2018
Clark,KY,141600,318,2018
Clay,KY,58300,7,2018
Clinton,KY,65400,16,2018
Crittenden,KY,89800,110,2018
Cumberland,KY,91400,118,2018
Daviess,KY,130800,289,2018
Edmonson,KY,90800,115,2018
Elliott,KY,75400,41,2018
Estill,KY,75300,40,2018
Fayette,KY,180700,409,2018
Fleming,KY,92300,122,2018
Floyd,KY,72700,31,2018
Franklin,KY,142100,319,2018
Fulton,KY,63100,11,2018
Gallatin,KY,111900,214,2018
Garrard,KY,139100,312,2018
Grant,KY,129000,284,2018
Graves,KY,98800,156,2018
Grayson,KY,107000,194,2018
Green,KY,77500,48,2018
Greenup,KY,109100,202,2018
Hancock,KY,110300,208,2018
Hardin,KY,153900,350,2018
Harlan,KY,58500,7,2018
Harrison,KY,137200,307,2018
Hart,KY,92500,123,2018
Henderson,KY,127200,280,2018
Henry,KY,129000,284,2018
Hickman,KY,79100,55,2018
Hopkins,KY,105900,190,2018
Jackson,KY,78200,50,2018
Jefferson,KY,164400,376,2018
Jessamine,KY,168100,386,2018
Johnson,KY,96300,143,2018
Kenton,KY,155200,354,2018
Knott,KY,51200,3,2018
Knox,KY,82400,69,2018
Larue,KY,107500,196,2018
Laurel,KY,107500,196,2018
Lawrence,KY,82300,68,2018
Lee,KY,65000,15,2018
Leslie,KY,62000,9,2018
Letcher,KY,58500,7,2018
Lewis,KY,67400,21,2018
Lincoln,KY,100500,165,2018
Livingston,KY,104900,185,2018
Logan,KY,108900,202,2018
Lyon,KY,134100,298,2018
McCracken,KY,138900,311,2018
McCreary,KY,64400,14,2018
McLean,KY,98500,155,2018
Madison,KY,155000,354,2018
Magoffin,KY,72300,30,2018
Marion,KY,103100,177,2018
Marshall,KY,123000,263,2018
Martin,KY,67500,21,2018
Mason,KY,119500,248,2018
Meade,KY,150700,341,2018
Menifee,KY,78600,53,2018
Mercer,KY,144200,326,2018
Metcalfe,KY,78300,51,2018
Monroe,KY,74600,38,2018
Montgomery,KY,117200,239,2018
Morgan,KY,75000,39,2018
Muhlenberg,KY,85700,87,2018
Nelson,KY,149500,339,2018
Nicholas,KY,84600,81,2018
Ohio,KY,91300,117,2018
Oldham,KY,271900,477,2018
Owen,KY,99400,159,2018
Owsley,KY,71900,29,2018
Pendleton,KY,104900,185,2018
Perry,KY,73800,34,2018
Pike,KY,78400,52,2018
Powell,KY,79600,57,2018
Pulaski,KY,110500,209,2018
Robertson,KY,100100,163,2018
Rockcastle,KY,80800,62,2018
Rowan,KY,125800,275,2018
Russell,KY,85700,87,2018
Scott,KY,178400,405,2018
Shelby,KY,187200,417,2018
Simpson,KY,131600,292,2018
Spencer,KY,201300,431,2018
Taylor,KY,117200,239,2018
Todd,KY,102900,176,2018
Trigg,KY,124400,268,2018
Trimble,KY,118100,243,2018
Union,KY,86500,91,2018
Warren,KY,160600,367,2018
Washington,KY,113700,223,2018
Wayne,KY,81200,63,2018
Webster,KY,81300,64,2018
Whitley,KY,87700,96,2018
Wolfe,KY,63600,13,2018
Woodford,KY,196700,426,2018
Acadia,LA,107700,197,2018
Allen,LA,93000,126,2018
Ascension,LA,191300,421,2018
Assumption,LA,113100,220,2018
Avoyelles,LA,97400,148,2018
Beauregard,LA,116600,236,2018
Bienville,LA,72300,30,2018
Bossier,LA,168300,387,2018
Caddo,LA,144400,327,2018
Calcasieu,LA,149400,338,2018
Caldwell,LA,74100,36,2018
Cameron,LA,113900,225,2018
Catahoula,LA,82100,67,2018
Claiborne,LA,76800,46,2018
Concordia,LA,84000,78,2018
De Soto,LA,110900,210,2018
East Baton Rouge,LA,186100,416,2018
East Carroll,LA,75600,42,2018
East Feliciana,LA,120200,251,2018
Evangeline,LA,92200,121,2018
Franklin,LA,86000,88,2018
Grant,LA,105700,189,2018
Iberia,LA,112000,215,2018
Iberville,LA,143800,325,2018
Jackson,LA,87200,95,2018
Jefferson,LA,180500,408,2018
Jefferson Davis,LA,111600,213,2018
Lafayette,LA,177500,404,2018
Lafourche,LA,151600,343,2018
LaSalle,LA,80000,59,2018
Lincoln,LA,150600,341,2018
Livingston,LA,159900,365,2018
Madison,LA,65500,16,2018
Morehouse,LA,90900,116,2018
Natchitoches,LA,122600,261,2018
Orleans,LA,219600,448,2018
Ouachita,LA,140900,317,2018
Plaquemines,LA,173200,397,2018
Pointe Coupee,LA,131700,292,2018
Rapides,LA,138600,310,2018
Red River,LA,80800,62,2018
Richland,LA,87200,95,2018
Sabine,LA,92300,122,2018
St. Bernard,LA,142400,321,2018
St. Charles,LA,189300,419,2018
St. Helena,LA,86900,92,2018
St. James,LA,152500,347,2018
St. John the Baptist,LA,152600,347,2018
St. Landry,LA,104200,181,2018
St. Martin,LA,121500,257,2018
St. Mary,LA,106200,191,2018
St. Tammany,LA,212700,442,2018
Tangipahoa,LA,154000,351,2018
Tensas,LA,68600,23,2018
Terrebonne,LA,148800,336,2018
Union,LA,99000,158,2018
Vermilion,LA,114300,227,2018
Vernon,LA,118900,246,2018
Washington,LA,88500,101,2018
Webster,LA,83300,74,2018
West Baton Rouge,LA,191400,422,2018
West Carroll,LA,87100,93,2018
West Feliciana,LA,204500,434,2018
Winn,LA,78300,51,2018
Androscoggin,ME,153500,349,2018
Aroostook,ME,98000,152,2018
Cumberland,ME,269200,476,2018
Franklin,ME,138800,311,2018
Hancock,ME,211700,440,2018
Kennebec,ME,155000,354,2018
Knox,ME,206800,435,2018
Lincoln,ME,213300,443,2018
Oxford,ME,142200,320,2018
Penobscot,ME,140800,316,2018
Piscataquis,ME,113800,224,2018
Sagadahoc,ME,200500,430,2018
Somerset,ME,112400,216,2018
Waldo,ME,160900,368,2018
Washington,ME,110500,209,2018
York,ME,241200,463,2018
Allegany,MD,119200,247,2018
Anne Arundel,MD,355200,497,2018
Baltimore,MD,255400,471,2018
Calvert,MD,349200,496,2018
Caroline,MD,199600,429,2018
Carroll,MD,333500,492,2018
Cecil,MD,237300,460,2018
Charles,MD,302800,488,2018
Dorchester,MD,179300,406,2018
Frederick,MD,323600,490,2018
Garrett,MD,169700,389,2018
Harford,MD,286700,484,2018
Howard,MD,448000,503,2018
Kent,MD,244200,465,2018
Montgomery,MD,476500,505,2018
Prince George's,MD,287800,484,2018
Queen Anne's,MD,348000,496,2018
St. Mary's,MD,295000,486,2018
Somerset,MD,140300,315,2018
Talbot,MD,331500,492,2018
Washington,MD,208200,437,2018
Wicomico,MD,171700,393,2018
Worcester,MD,255400,471,2018
Baltimore City,MD,156400,356,2018
Barnstable,MA,384100,500,2018
Berkshire,MA,208500,437,2018
Bristol,MA,290100,485,2018
Dukes,MA,667400,510,2018
Essex,MA,389900,501,2018
Franklin,MA,229300,454,2018
Hampden,MA,203100,432,2018
Hampshire,MA,277200,480,2018
Middlesex,MA,476500,505,2018
Nantucket,MA,1056500,511,2018
Norfolk,MA,452500,504,2018
Plymouth,MA,356700,497,2018
Suffolk,MA,463200,504,2018
Worcester,MA,269900,477,2018
Alcona,MI,99800,161,2018
Alger,MI,123500,265,2018
Allegan,MI,157400,359,2018
Alpena,MI,95600,140,2018
Antrim,MI,157600,360,2018
Arenac,MI,90000,111,2018
Baraga,MI,102700,175,2018
Barry,MI,154100,351,2018
Bay,MI,100500,165,2018
Benzie,MI,172000,394,2018
Berrien,MI,146300,331,2018
Branch,MI,104100,181,2018
Calhoun,MI,105300,187,2018
Cass,MI,134700,300,2018
Charlevoix,MI,162900,373,2018
Cheboygan,MI,125100,272,2018
Chippewa,MI,112300,216,2018
Clare,MI,88400,101,2018
Clinton,MI,167900,386,2018
Crawford,MI,101400,169,2018
Delta,MI,110500,209,2018
Dickinson,MI,99600,160,2018
Eaton,MI,147300,333,2018
Emmet,MI,178300,405,2018
Genesee,MI,104800,184,2018
Gladwin,MI,104700,183,2018
Gogebic,MI,69900,25,2018
Grand Traverse,MI,194200,424,2018
Gratiot,MI,94300,133,2018
Hillsdale,MI,112000,215,2018
Houghton,MI,106900,194,2018
Huron,MI,97300,146,2018
Ingham,MI,129000,284,2018
Ionia,MI,122600,261,2018
Iosco,MI,91100,116,2018
Iron,MI,77800,49,2018
Isabella,MI,131500,291,2018
Jackson,MI,124100,268,2018
Kalamazoo,MI,153800,350,2018
Kalkaska,MI,108200,199,2018
Kent,MI,163500,374,2018
Keweenaw,MI,113500,223,2018
Lake,MI,84400,80,2018
Lapeer,MI,159000,364,2018
Leelanau,MI,256300,471,2018
Lenawee,MI,133300,296,2018
Livingston,MI,233400,457,2018
Luce,MI,83800,77,2018
Mackinac,MI,135000,300,2018
Macomb,MI,157700,360,2018
Manistee,MI,120900,254,2018
Marquette,MI,149900,339,2018
Mason,MI,137700,308,2018
Mecosta,MI,117700,242,2018
Menominee,MI,95800,141,2018
Midland,MI,137600,308,2018
Missaukee,MI,111400,212,2018
Monroe,MI,155700,355,2018
Montcalm,MI,107400,195,2018
Montmorency,MI,100000,162,2018
Muskegon,MI,111000,211,2018
Newaygo,MI,111200,211,2018
Oakland,MI,228800,454,2018
Oceana,MI,112200,215,2018
Ogemaw,MI,93400,128,2018
Ontonagon,MI,68300,22,2018
Osceola,MI,93500,129,2018
Oscoda,MI,86800,92,2018
Otsego,MI,135500,301,2018
Ottawa,MI,179300,406,2018
Presque Isle,MI,102300,173,2018
Roscommon,MI,102700,175,2018
Saginaw,MI,97700,149,2018
St. Clair,MI,146500,332,2018
St. Joseph,MI,115100,230,2018
Sanilac,MI,106400,192,2018
Schoolcraft,MI,109300,203,2018
Shiawassee,MI,115300,231,2018
Tuscola,MI,101300,168,2018
Van Buren,MI,131400,291,2018
Washtenaw,MI,246000,466,2018
Wayne,MI,102700,175,2018
Wexford,MI,100200,164,2018
Aitkin,MN,174400,400,2018
Anoka,MN,218800,447,2018
Becker,MN,187600,417,2018
Beltrami,MN,157000,357,2018
Benton,MN,166700,383,2018
Big Stone,MN,97900,151,2018
Blue Earth,MN,177800,404,2018
Brown,MN,135800,302,2018
Carlton,MN,166200,382,2018
Carver,MN,301900,488,2018
Cass,MN,182700,411,2018
Chippewa,MN,114600,228,2018
Chisago,MN,219400,448,2018
Clay,MN,183300,411,2018
Clearwater,MN,123800,266,2018
Cook,MN,252900,469,2018
Cottonwood,MN,90800,115,2018
Crow Wing,MN,194400,424,2018
Dakota,MN,252000,469,2018
Dodge,MN,174400,400,2018
Douglas,MN,209800,439,2018
Faribault,MN,88500,101,2018
Fillmore,MN,152900,348,2018
Freeborn,MN,111400,212,2018
Goodhue,MN,196100,425,2018
Grant,MN,105700,189,2018
Hennepin,MN,260300,472,2018
Houston,MN,167600,384,2018
Hubbard,MN,189500,419,2018
Isanti,MN,186000,415,2018
Itasca,MN,159000,364,2018
Jackson,MN,120000,250,2018
Kanabec,MN,152600,347,2018
Kandiyohi,MN,168400,388,2018
Kittson,MN,74100,36,2018
Koochiching,MN,106300,191,2018
Lac qui Parle,MN,85600,86,2018
Lake,MN,170400,391,2018
Lake of the Woods,MN,152400,346,2018
Le Sueur,MN,197600,427,2018
Lincoln,MN,94300,133,2018
Lyon,MN,141100,317,2018
McLeod,MN,157900,361,2018
Mahnomen,MN,94900,136,2018
Marshall,MN,111500,212,2018
Martin,MN,114900,229,2018
Meeker,MN,165500,379,2018
Mille Lacs,MN,157200,358,2018
Morrison,MN,165200,378,2018
Mower,MN,120500,252,2018
Murray,MN,113300,221,2018
Nicollet,MN,182100,410,2018
Nobles,MN,120900,254,2018
Norman,MN,93400,128,2018
Olmsted,MN,199500,429,2018
Otter Tail,MN,179500,406,2018
Pennington,MN,142100,319,2018
Pine,MN,157400,359,2018
Pipestone,MN,97700,149,2018
Polk,MN,158200,362,2018
Pope,MN,165000,378,2018
Ramsey,MN,219400,448,2018
Red Lake,MN,113600,223,2018
Redwood,MN,100800,166,2018
Renville,MN,102700,175,2018
Rice,MN,196500,426,2018
Rock,MN,137100,306,2018
Roseau,MN,125700,274,2018
St. Louis,MN,152000,345,2018
Scott,MN,285200,483,2018
Sherburne,MN,217200,446,2018
Sibley,MN,151000,342,2018
Stearns,MN,176000,402,2018
Steele,MN,158500,363,2018
Stevens,MN,154100,351,2018
Swift,MN,103100,177,2018
Todd,MN,149300,337,2018
Traverse,MN,82000,67,2018
Wabasha,MN,173100,396,2018
Wadena,MN,123700,266,2018
Waseca,MN,150700,341,2018
Washington,MN,277400,480,2018
Watonwan,MN,94300,133,2018
Wilkin,MN,125600,273,2018
Winona,MN,161100,368,2018
Wright,MN,225600,453,2018
Yellow Medicine,MN,101800,171,2018
Adams,MS,92800,124,2018
Alcorn,MS,92400,122,2018
Amite,MS,75500,42,2018
Attala,MS,76000,44,2018
Benton,MS,68800,23,2018
Bolivar,MS,94700,134,2018
Calhoun,MS,67700,21,2018
Carroll,MS,89300,106,2018
Chickasaw,MS,66000,17,2018
Choctaw,MS,81600,65,2018
Claiborne,MS,63000,11,2018
Clarke,MS,79700,57,2018
Clay,MS,87400,96,2018
Coahoma,MS,67200,20,2018
Copiah,MS,97900,151,2018
Covington,MS,78600,53,2018
DeSoto,MS,162000,370,2018
Forrest,MS,120700,253,2018
Franklin,MS,76500,45,2018
George,MS,109800,205,2018
Greene,MS,80900,62,2018
Grenada,MS,99700,161,2018
Hancock,MS,144400,327,2018
Harrison,MS,144500,327,2018
Hinds,MS,115200,231,2018
Holmes,MS,56100,5,2018
Humphreys,MS,68900,23,2018
Issaquena,MS,57500,6,2018
Itawamba,MS,89500,107,2018
Jackson,MS,129400,285,2018
Jasper,MS,73400,33,2018
Jefferson,MS,62300,10,2018
Jefferson Davis,MS,84200,79,2018
Jones,MS,92100,120,2018
Kemper,MS,71200,27,2018
Lafayette,MS,188600,418,2018
Lamar,MS,170400,391,2018
Lauderdale,MS,93100,126,2018
Lawrence,MS,93200,127,2018
Leake,MS,78500,52,2018
Lee,MS,131300,291,2018
Leflore,MS,79700,57,2018
Lincoln,MS,99600,160,2018
Lowndes,MS,131800,292,2018
Madison,MS,215100,444,2018
Marion,MS,85100,82,2018
Marshall,MS,108000,199,2018
Monroe,MS,88200,100,2018
Montgomery,MS,80000,59,2018
Neshoba,MS,81400,64,2018
Newton,MS,83000,72,2018
Noxubee,MS,60800,9,2018
Oktibbeha,MS,161100,368,2018
Panola,MS,77400,47,2018
Pearl River,MS,128600,283,2018
Perry,MS,83700,76,2018
Pike,MS,91400,118,2018
Pontotoc,MS,102700,175,2018
Prentiss,MS,91800,119,2018
Quitman,MS,52300,3,2018
Rankin,MS,160000,366,2018
Scott,MS,68700,23,2018
Sharkey,MS,61800,9,2018
Simpson,MS,84200,79,2018
Smith,MS,95400,139,2018
Stone,MS,117800,242,2018
Sunflower,MS,73900,35,2018
Tallahatchie,MS,63500,12,2018
Tate,MS,117800,242,2018
Tippah,MS,83100,73,2018
Tishomingo,MS,85300,84,2018
Tunica,MS,101600,170,2018
Union,MS,95000,137,2018
Walthall,MS,90400,113,2018
Warren,MS,118600,245,2018
Washington,MS,74700,38,2018
Wayne,MS,84000,78,2018
Webster,MS,83100,73,2018
Wilkinson,MS,70000,25,2018
Winston,MS,84100,78,2018
Yalobusha,MS,83100,73,2018
Yazoo,MS,81400,64,2018
Adair,MO,118100,243,2018
Andrew,MO,140100,314,2018
Atchison,MO,85600,86,2018
Audrain,MO,98300,153,2018
Barry,MO,116400,235,2018
Barton,MO,96100,142,2018
Bates,MO,114500,228,2018
Benton,MO,116500,236,2018
Bollinger,MO,105400,187,2018
Boone,MO,179800,407,2018
Buchanan,MO,118400,244,2018
Butler,MO,109800,205,2018
Caldwell,MO,107900,198,2018
Callaway,MO,144200,326,2018
Camden,MO,183500,412,2018
Cape Girardeau,MO,155000,354,2018
Carroll,MO,84100,78,2018
Carter,MO,116600,236,2018
Cass,MO,171800,394,2018
Cedar,MO,105000,185,2018
Chariton,MO,91600,119,2018
Christian,MO,162900,373,2018
Clark,MO,88100,99,2018
Clay,MO,167700,385,2018
Clinton,MO,152400,346,2018
Cole,MO,160300,366,2018
Cooper,MO,131100,290,2018
Crawford,MO,117900,243,2018
Dade,MO,81300,64,2018
Dallas,MO,111900,214,2018
Daviess,MO,107500,196,2018
DeKalb,MO,113500,223,2018
Dent,MO,110900,210,2018
Douglas,MO,113200,221,2018
Dunklin,MO,73700,33,2018
Franklin,MO,160600,367,2018
Gasconade,MO,133200,296,2018
Gentry,MO,87200,95,2018
Greene,MO,141200,318,2018
Grundy,MO,91400,118,2018
Harrison,MO,74600,38,2018
Henry,MO,102300,173,2018
Hickory,MO,94900,136,2018
Holt,MO,96100,142,2018
Howard,MO,116100,234,2018
Howell,MO,104500,182,2018
Iron,MO,83700,76,2018
Jackson,MO,139000,311,2018
Jasper,MO,115900,234,2018
Jefferson,MO,158100,361,2018
Johnson,MO,151100,342,2018
Knox,MO,71900,29,2018
Laclede,MO,114400,227,2018
Lafayette,MO,127300,280,2018
Lawrence,MO,105700,189,2018
Lewis,MO,87000,93,2018
Lincoln,MO,157500,359,2018
Linn,MO,82700,70,2018
Livingston,MO,103500,179,2018
McDonald,MO,97400,148,2018
Macon,MO,95600,140,2018
Madison,MO,98600,155,2018
Maries,MO,122200,259,2018
Marion,MO,121400,257,2018
Mercer,MO,87500,96,2018
Miller,MO,134800,300,2018
Mississippi,MO,75300,40,2018
Moniteau,MO,123500,265,2018
Monroe,MO,101100,167,2018
Montgomery,MO,104900,185,2018
Morgan,MO,122300,260,2018
New Madrid,MO,75500,42,2018
Newton,MO,122900,262,2018
Nodaway,MO,124600,269,2018
Oregon,MO,90200,112,2018
Osage,MO,146000,330,2018
Ozark,MO,100500,165,2018
Pemiscot,MO,78600,53,2018
Perry,MO,138500,310,2018
Pettis,MO,115200,231,2018
Phelps,MO,129400,285,2018
Pike,MO,106100,190,2018
Platte,MO,216600,445,2018
Polk,MO,125700,274,2018
Pulaski,MO,151200,342,2018
Putnam,MO,84300,79,2018
Ralls,MO,136100,303,2018
Randolph,MO,101700,170,2018
Ray,MO,129300,285,2018
Reynolds,MO,95100,137,2018
Ripley,MO,85000,82,2018
St. Charles,MO,208900,438,2018
St. Clair,MO,83600,76,2018
Ste. Genevieve,MO,158300,363,2018
St. Francois,MO,120700,253,2018
St. Louis,MO,131900,293,2018
Saline,MO,102000,172,2018
Schuyler,MO,70500,26,2018
Scotland,MO,87200,95,2018
Scott,MO,106300,191,2018
Shannon,MO,110100,207,2018
Shelby,MO,74700,38,2018
Stoddard,MO,99300,159,2018
Stone,MO,165400,379,2018
Sullivan,MO,75400,41,2018
Taney,MO,128200,282,2018
Texas,MO,110300,208,2018
Vernon,MO,99000,158,2018
Warren,MO,172400,395,2018
Washington,MO,93700,130,2018
Wayne,MO,74900,38,2018
Webster,MO,127900,282,2018
Worth,MO,66000,17,2018
Wright,MO,100400,164,2018
Beaverhead,MT,194900,424,2018
Big Horn,MT,110900,210,2018
Blaine,MT,89800,110,2018
Broadwater,MT,203700,433,2018
Carbon,MT,239500,462,2018
Carter,MT,101300,168,2018
Cascade,MT,171700,393,2018
Chouteau,MT,137200,307,2018
Custer,MT,160700,367,2018
Daniels,MT,136100,303,2018
Dawson,MT,156600,357,2018
Deer Lodge,MT,120300,252,2018
Fallon,MT,165700,380,2018
Fergus,MT,134900,300,2018
Flathead,MT,259400,472,2018
Gallatin,MT,330400,492,2018
Garfield,MT,105800,189,2018
Glacier,MT,109800,205,2018
Golden Valley,MT,105100,186,2018
Granite,MT,216500,444,2018
Hill,MT,140900,317,2018
Jefferson,MT,277500,480,2018
Judith Basin,MT,141100,317,2018
Lake,MT,235300,458,2018
Lewis and Clark,MT,230600,455,2018
Liberty,MT,114000,226,2018
Lincoln,MT,190500,420,2018
McCone,MT,126300,276,2018
Madison,MT,254900,470,2018
Meagher,MT,155000,354,2018
Mineral,MT,166000,382,2018
Missoula,MT,271400,477,2018
Musselshell,MT,180400,408,2018
Park,MT,255700,471,2018
Petroleum,MT,133300,296,2018
Phillips,MT,126500,276,2018
Pondera,MT,123500,265,2018
Powder River,MT,122900,262,2018
Powell,MT,149500,339,2018
Prairie,MT,109400,203,2018
Ravalli,MT,262600,474,2018
Richland,MT,217400,446,2018
Roosevelt,MT,119400,248,2018
Rosebud,MT,116800,237,2018
Sanders,MT,224200,452,2018
Sheridan,MT,135900,303,2018
Silver Bow,MT,143300,323,2018
Stillwater,MT,246600,466,2018
Sweet Grass,MT,242100,463,2018
Teton,MT,163000,374,2018
Toole,MT,136300,304,2018
Treasure,MT,100000,162,2018
Valley,MT,131800,292,2018
Wheatland,MT,89800,110,2018
Wibaux,MT,102500,174,2018
Yellowstone,MT,216900,446,2018
Adams,NE,118300,243,2018
Antelope,NE,80600,61,2018
Arthur,NE,104600,182,2018
Banner,NE,136000,303,2018
Blaine,NE,83900,77,2018
Boone,NE,111800,213,2018
Box Butte,NE,120100,251,2018
Boyd,NE,67100,20,2018
Brown,NE,80100,60,2018
Buffalo,NE,165800,381,2018
Burt,NE,94600,134,2018
Butler,NE,112600,217,2018
Cass,NE,170700,392,2018
Cedar,NE,121000,255,2018
Chase,NE,122700,261,2018
Cherry,NE,120700,253,2018
Cheyenne,NE,104900,185,2018
Clay,NE,88300,100,2018
Colfax,NE,87800,97,2018
Cuming,NE,115200,231,2018
Custer,NE,94800,135,2018
Dakota,NE,114900,229,2018
Dawes,NE,120000,250,2018
Dawson,NE,99200,158,2018
Deuel,NE,78200,50,2018
Dixon,NE,90700,114,2018
Dodge,NE,122600,261,2018
Douglas,NE,161400,369,2018
Dundy,NE,76300,44,2018
Fillmore,NE,79100,55,2018
Franklin,NE,65200,15,2018
Frontier,NE,100200,164,2018
Furnas,NE,68800,23,2018
Gage,NE,115500,232,2018
Garden,NE,81100,63,2018
Garfield,NE,98500,155,2018
Gosper,NE,115100,230,2018
Grant,NE,57700,6,2018
Greeley,NE,79100,55,2018
Hall,NE,142300,321,2018
Hamilton,NE,140400,315,2018
Harlan,NE,88200,100,2018
Hayes,NE,62500,10,2018
Hitchcock,NE,57800,7,2018
Holt,NE,108500,201,2018
Hooker,NE,84200,79,2018
Howard,NE,127400,280,2018
Jefferson,NE,80100,60,2018
Johnson,NE,83200,73,2018
Kearney,NE,140000,314,2018
Keith,NE,114200,226,2018
Keya Paha,NE,71400,28,2018
Kimball,NE,79800,58,2018
Knox,NE,89300,106,2018
Lancaster,NE,167900,386,2018
Lincoln,NE,135700,302,2018
Logan,NE,110800,210,2018
Loup,NE,122600,261,2018
McPherson,NE,119300,248,2018
Madison,NE,136900,305,2018
Merrick,NE,100800,166,2018
Morrill,NE,92900,125,2018
Nance,NE,78400,52,2018
Nemaha,NE,109500,204,2018
Nuckolls,NE,70800,26,2018
Otoe,NE,134700,300,2018
Pawnee,NE,71600,28,2018
Perkins,NE,113100,220,2018
Phelps,NE,127000,278,2018
Pierce,NE,116700,237,2018
Platte,NE,143900,325,2018
Polk,NE,100200,164,2018
Red Willow,NE,99600,160,2018
Richardson,NE,66800,19,2018
Rock,NE,78300,51,2018
Saline,NE,98000,152,2018
