county,state,percentCollege,percentCollegeBucket,year
Fayette,IA,17.2,156,2021
Floyd,IA,20.3,248,2021
Franklin,IA,18,178,2021
Fremont,IA,18,178,2021
Greene,IA,20.5,253,2021
Grundy,IA,25.9,367,2021
Guthrie,IA,20.6,255,2021
Hamilton,IA,24.2,335,2021
Hancock,IA,20.3,248,2021
Hardin,IA,19.7,233,2021
Harrison,IA,19.3,219,2021
Henry,IA,21.7,283,2021
Howard,IA,18.2,186,2021
Humboldt,IA,18.3,189,2021
Ida,IA,19.3,219,2021
Iowa,IA,23.1,315,2021
Jackson,IA,19.3,219,2021
Jasper,IA,19.1,212,2021
Jefferson,IA,38.3,471,2021
Johnson,IA,54.1,505,2021
Jones,IA,21.7,283,2021
Keokuk,IA,17,151,2021
Kossuth,IA,18.9,206,2021
Lee,IA,19.2,216,2021
Linn,IA,34.3,449,2021
Louisa,IA,15.3,104,2021
Lucas,IA,14.9,93,2021
Lyon,IA,19.3,219,2021
Madison,IA,24.8,348,2021
Mahaska,IA,21,265,2021
Marion,IA,30.9,420,2021
Marshall,IA,20.7,258,2021
Mills,IA,28.7,399,2021
Mitchell,IA,21.5,278,2021
Monona,IA,15,95,2021
Monroe,IA,19.8,236,2021
Montgomery,IA,18.7,200,2021
Muscatine,IA,22.9,309,2021
O'Brien,IA,21.3,272,2021
Osceola,IA,17,151,2021
Page,IA,17.3,159,2021
Palo Alto,IA,23.3,318,2021
Plymouth,IA,23.8,327,2021
Pocahontas,IA,17.1,153,2021
Polk,IA,38,469,2021
Pottawattamie,IA,22.9,309,2021
Poweshiek,IA,29.6,410,2021
Ringgold,IA,20.3,248,2021
Sac,IA,18.1,182,2021
Scott,IA,33.6,445,2021
Shelby,IA,22,289,2021
Sioux,IA,31.1,422,2021
Story,IA,51.1,502,2021
Tama,IA,16.5,138,2021
Taylor,IA,17.2,156,2021
Union,IA,22.7,306,2021
Van Buren,IA,16.3,133,2021
Wapello,IA,19.1,212,2021
Warren,IA,32.3,432,2021
Washington,IA,23.6,324,2021
Wayne,IA,15.2,101,2021
Webster,IA,19.9,238,2021
Winnebago,IA,24.1,334,2021
Winneshiek,IA,30.6,419,2021
Woodbury,IA,23.3,318,2021
Worth,IA,20,240,2021
Wright,IA,19.4,223,2021
Allen,KS,18.7,200,2021
Anderson,KS,16.4,135,2021
Atchison,KS,22.1,292,2021
Barber,KS,24.7,347,2021
Barton,KS,20.9,262,2021
Bourbon,KS,23.5,322,2021
Brown,KS,19.1,212,2021
Butler,KS,32.3,432,2021
Chase,KS,29.3,406,2021
Chautauqua,KS,15.2,101,2021
Cherokee,KS,19.6,231,2021
Cheyenne,KS,21.6,280,2021
Clark,KS,27.3,385,2021
Clay,KS,25.8,364,2021
Cloud,KS,22.3,296,2021
Coffey,KS,22.7,306,2021
Comanche,KS,18.1,182,2021
Cowley,KS,24.1,334,2021
Crawford,KS,30.1,414,2021
Decatur,KS,22.3,296,2021
Dickinson,KS,24.5,342,2021
Doniphan,KS,18.7,200,2021
Douglas,KS,52.3,503,2021
Edwards,KS,18.2,186,2021
Elk,KS,18,178,2021
Ellis,KS,37.4,466,2021
Ellsworth,KS,20.8,259,2021
Finney,KS,17.7,169,2021
Ford,KS,20.5,253,2021
Franklin,KS,23,312,2021
Geary,KS,23.9,330,2021
Gove,KS,19.6,231,2021
Graham,KS,26.4,374,2021
Grant,KS,24.1,334,2021
Gray,KS,23.1,315,2021
Greeley,KS,29.3,406,2021
Greenwood,KS,17.6,166,2021
Hamilton,KS,19.4,223,2021
Harper,KS,16.8,146,2021
Harvey,KS,32,429,2021
Haskell,KS,15.3,104,2021
Hodgeman,KS,30.2,415,2021
Jackson,KS,21.2,270,2021
Jefferson,KS,24.6,344,2021
Jewell,KS,19.7,233,2021
Johnson,KS,56.3,507,2021
Kearny,KS,19.2,216,2021
Kingman,KS,22.2,294,2021
Kiowa,KS,24.6,344,2021
Labette,KS,22.3,296,2021
Lane,KS,23.8,327,2021
Leavenworth,KS,34.6,452,2021
Lincoln,KS,24.7,347,2021
Linn,KS,20.5,253,2021
Logan,KS,20.4,251,2021
Lyon,KS,26.7,378,2021
McPherson,KS,29.7,410,2021
Marion,KS,27.6,387,2021
Marshall,KS,18.8,204,2021
Meade,KS,22.4,300,2021
Miami,KS,32.8,437,2021
Mitchell,KS,25.9,367,2021
Montgomery,KS,20.5,253,2021
Morris,KS,25.3,356,2021
Morton,KS,17.2,156,2021
Nemaha,KS,28.1,393,2021
Neosho,KS,20.5,253,2021
Ness,KS,21.9,288,2021
Norton,KS,23.3,318,2021
Osage,KS,21.4,275,2021
Osborne,KS,21.5,278,2021
Ottawa,KS,21.2,270,2021
Pawnee,KS,19.5,227,2021
Phillips,KS,21.5,278,2021
Pottawatomie,KS,36.7,463,2021
Pratt,KS,32.1,430,2021
Rawlins,KS,21.7,283,2021
Reno,KS,20.7,258,2021
Republic,KS,26.1,370,2021
Rice,KS,22.5,301,2021
Riley,KS,48.2,497,2021
Rooks,KS,20.7,258,2021
Rush,KS,20.4,251,2021
Russell,KS,21.6,280,2021
Saline,KS,27.8,390,2021
Scott,KS,23.9,330,2021
Sedgwick,KS,31.2,423,2021
Seward,KS,11.3,23,2021
Shawnee,KS,32.3,432,2021
Sheridan,KS,22.8,308,2021
Sherman,KS,21.4,275,2021
Smith,KS,21.4,275,2021
Stafford,KS,26.4,374,2021
Stanton,KS,15,95,2021
Stevens,KS,12.2,37,2021
Sumner,KS,25.4,357,2021
Thomas,KS,24.1,334,2021
Trego,KS,23.8,327,2021
Wabaunsee,KS,24.3,338,2021
Wallace,KS,28.3,396,2021
Washington,KS,22.4,300,2021
Wichita,KS,18,178,2021
Wilson,KS,18.4,192,2021
Woodson,KS,20.4,251,2021
Wyandotte,KS,19.3,219,2021
Adair,KY,18.9,206,2021
Allen,KY,17.4,161,2021
Anderson,KY,25.3,356,2021
Ballard,KY,16.1,126,2021
Barren,KY,17.2,156,2021
Bath,KY,14.9,93,2021
Bell,KY,9.9,9,2021
Boone,KY,34,447,2021
Bourbon,KY,23.1,315,2021
Boyd,KY,20.6,255,2021
Boyle,KY,26.7,378,2021
Bracken,KY,13,50,2021
Breathitt,KY,16.9,149,2021
Breckinridge,KY,14.2,74,2021
Bullitt,KY,16.1,126,2021
Butler,KY,13.8,66,2021
Caldwell,KY,17.1,153,2021
Calloway,KY,31.6,426,2021
Campbell,KY,38.7,473,2021
Carlisle,KY,12.5,41,2021
Carroll,KY,6.6,1,2021
Carter,KY,12.9,49,2021
Casey,KY,11.6,27,2021
Christian,KY,18.3,189,2021
Clark,KY,20.1,242,2021
Clay,KY,11.5,26,2021
Clinton,KY,13.8,66,2021
Crittenden,KY,12.9,49,2021
Cumberland,KY,13.4,58,2021
Daviess,KY,25,351,2021
Edmonson,KY,10.2,11,2021
Elliott,KY,8.9,4,2021
Estill,KY,10.6,15,2021
Fayette,KY,45.6,492,2021
Fleming,KY,15.7,113,2021
Floyd,KY,12.6,43,2021
Franklin,KY,29.6,410,2021
Fulton,KY,13.7,64,2021
Gallatin,KY,10.4,13,2021
Garrard,KY,20.5,253,2021
Grant,KY,15,95,2021
Graves,KY,18,178,2021
Grayson,KY,11.4,25,2021
Green,KY,13.9,67,2021
Greenup,KY,16.8,146,2021
Hancock,KY,15.3,104,2021
Hardin,KY,22.6,304,2021
Harlan,KY,9.5,7,2021
Harrison,KY,17.5,164,2021
Hart,KY,10.6,15,2021
Henderson,KY,18,178,2021
Henry,KY,13.8,66,2021
Hickman,KY,24.4,340,2021
Hopkins,KY,16.5,138,2021
Jackson,KY,9.1,5,2021
Jefferson,KY,35,454,2021
Jessamine,KY,29.6,410,2021
Johnson,KY,16.1,126,2021
Kenton,KY,35.5,457,2021
Knott,KY,16,123,2021
Knox,KY,15.3,104,2021
Larue,KY,16.9,149,2021
Laurel,KY,15.4,107,2021
Lawrence,KY,12.2,37,2021
Lee,KY,7.9,2,2021
Leslie,KY,9.2,6,2021
Letcher,KY,10.3,12,2021
Lewis,KY,8.8,3,2021
Lincoln,KY,13.7,64,2021
Livingston,KY,14.6,82,2021
Logan,KY,16.9,149,2021
Lyon,KY,14.3,76,2021
McCracken,KY,26.7,378,2021
McCreary,KY,7,1,2021
McLean,KY,17.4,161,2021
Madison,KY,33.4,443,2021
Magoffin,KY,10.9,19,2021
Marion,KY,14.1,71,2021
Marshall,KY,21.4,275,2021
Martin,KY,11.8,31,2021
Mason,KY,22.2,294,2021
Meade,KY,17.3,159,2021
Menifee,KY,11.1,21,2021
Mercer,KY,20.1,242,2021
Metcalfe,KY,13.8,66,2021
Monroe,KY,14.8,90,2021
Montgomery,KY,16.7,144,2021
Morgan,KY,15.3,104,2021
Muhlenberg,KY,12,33,2021
Nelson,KY,20.8,259,2021
Nicholas,KY,9.2,6,2021
Ohio,KY,14.6,82,2021
Oldham,KY,44.4,490,2021
Owen,KY,18.1,182,2021
Owsley,KY,11.5,26,2021
Pendleton,KY,16,123,2021
Perry,KY,14,70,2021
Pike,KY,15.7,113,2021
Powell,KY,16.5,138,2021
Pulaski,KY,17.2,156,2021
Robertson,KY,13.7,64,2021
Rockcastle,KY,12.1,35,2021
Rowan,KY,25.8,364,2021
Russell,KY,16.2,129,2021
Scott,KY,29.7,410,2021
Shelby,KY,28.8,400,2021
Simpson,KY,13.8,66,2021
Spencer,KY,22.4,300,2021
Taylor,KY,21.8,285,2021
Todd,KY,14.7,87,2021
Trigg,KY,21,265,2021
Trimble,KY,14.7,87,2021
Union,KY,10.1,10,2021
Warren,KY,32.3,432,2021
Washington,KY,20.7,258,2021
Wayne,KY,15.9,118,2021
Webster,KY,10,10,2021
Whitley,KY,19.7,233,2021
Wolfe,KY,6.6,1,2021
Woodford,KY,39.6,476,2021
Acadia,LA,13.6,62,2021
Allen,LA,12.1,35,2021
Ascension,LA,28.7,399,2021
Assumption,LA,10.8,17,2021
Avoyelles,LA,12.3,38,2021
Beauregard,LA,18.3,189,2021
Bienville,LA,12.5,41,2021
Bossier,LA,26.8,380,2021
Caddo,LA,24,332,2021
Calcasieu,LA,23.8,327,2021
Caldwell,LA,12.1,35,2021
Cameron,LA,17.1,153,2021
Catahoula,LA,15.5,109,2021
Claiborne,LA,12.2,37,2021
Concordia,LA,15.5,109,2021
De Soto,LA,14.4,78,2021
East Baton Rouge,LA,37.5,466,2021
East Carroll,LA,10.2,11,2021
East Feliciana,LA,15.9,118,2021
Evangeline,LA,12.6,43,2021
Franklin,LA,14.8,90,2021
Grant,LA,11.5,26,2021
Iberia,LA,14.5,80,2021
Iberville,LA,15.7,113,2021
Jackson,LA,12.4,39,2021
Jefferson,LA,28.7,399,2021
Jefferson Davis,LA,16.5,138,2021
Lafayette,LA,33.9,447,2021
Lafourche,LA,17.3,159,2021
LaSalle,LA,17,151,2021
Lincoln,LA,37.6,467,2021
Livingston,LA,20.3,248,2021
Madison,LA,15.1,98,2021
Morehouse,LA,11.5,26,2021
Natchitoches,LA,21.6,280,2021
Orleans,LA,39.1,474,2021
Ouachita,LA,24.8,348,2021
Plaquemines,LA,17.1,153,2021
Pointe Coupee,LA,15.2,101,2021
Rapides,LA,21.5,278,2021
Red River,LA,12.4,39,2021
Richland,LA,15.4,107,2021
Sabine,LA,12.8,47,2021
St. Bernard,LA,14.7,87,2021
St. Charles,LA,28.4,397,2021
St. Helena,LA,12.4,39,2021
St. James,LA,18.3,189,2021
St. John the Baptist,LA,16,123,2021
St. Landry,LA,14.7,87,2021
St. Martin,LA,14.9,93,2021
St. Mary,LA,12.2,37,2021
St. Tammany,LA,36.4,462,2021
Tangipahoa,LA,21.2,270,2021
Tensas,LA,13.4,58,2021
Terrebonne,LA,16.5,138,2021
Union,LA,16.6,140,2021
Vermilion,LA,17.4,161,2021
Vernon,LA,18.6,197,2021
Washington,LA,10.7,16,2021
Webster,LA,14.4,78,2021
West Baton Rouge,LA,20.9,262,2021
West Carroll,LA,11.4,25,2021
West Feliciana,LA,22.8,308,2021
Winn,LA,14,70,2021
Androscoggin,ME,22.9,309,2021
Aroostook,ME,20.3,248,2021
Cumberland,ME,49.8,500,2021
Franklin,ME,28.1,393,2021
Hancock,ME,35.5,457,2021
Kennebec,ME,29.7,410,2021
Knox,ME,36.3,461,2021
Lincoln,ME,37.6,467,2021
Oxford,ME,21.1,268,2021
Penobscot,ME,30,414,2021
Piscataquis,ME,20.3,248,2021
Sagadahoc,ME,38.2,470,2021
Somerset,ME,19.9,238,2021
Waldo,ME,32.9,438,2021
Washington,ME,24,332,2021
York,ME,32.8,437,2021
Allegany,MD,20.2,245,2021
Anne Arundel,MD,42.9,486,2021
Baltimore,MD,40.4,478,2021
Calvert,MD,35.7,458,2021
Caroline,MD,19,209,2021
Carroll,MD,38,469,2021
Cecil,MD,25.7,362,2021
Charles,MD,31.1,422,2021
Dorchester,MD,19.9,238,2021
Frederick,MD,42.3,484,2021
Garrett,MD,24.7,347,2021
Harford,MD,37.7,468,2021
Howard,MD,63.6,511,2021
Kent,MD,37.5,466,2021
Montgomery,MD,59.8,509,2021
Prince George's,MD,34.9,453,2021
Queen Anne's,MD,37,464,2021
St. Mary's,MD,33,439,2021
Somerset,MD,17,151,2021
Talbot,MD,41,480,2021
Washington,MD,22.6,304,2021
Wicomico,MD,28.8,400,2021
Worcester,MD,30.6,419,2021
Baltimore City,MD,34.2,449,2021
Barnstable,MA,44.9,491,2021
Berkshire,MA,36.1,460,2021
Bristol,MA,29.3,406,2021
Dukes,MA,46.1,493,2021
Essex,MA,41.2,481,2021
Franklin,MA,38.8,474,2021
Hampden,MA,28.2,394,2021
Hampshire,MA,50.2,500,2021
Middlesex,MA,57.8,508,2021
Nantucket,MA,50.7,501,2021
Norfolk,MA,55.5,506,2021
Plymouth,MA,39.3,475,2021
Suffolk,MA,48.1,497,2021
Worcester,MA,38.1,470,2021
Alcona,MI,19.4,223,2021
Alger,MI,17.9,174,2021
Allegan,MI,23.7,326,2021
Alpena,MI,16.8,146,2021
Antrim,MI,30,414,2021
Arenac,MI,14.3,76,2021
Baraga,MI,14.7,87,2021
Barry,MI,24.1,334,2021
Bay,MI,20.3,248,2021
Benzie,MI,32.8,437,2021
Berrien,MI,29,403,2021
Branch,MI,15.4,107,2021
Calhoun,MI,21.8,285,2021
Cass,MI,20.9,262,2021
Charlevoix,MI,32.5,434,2021
Cheboygan,MI,22.7,306,2021
Chippewa,MI,23.4,320,2021
Clare,MI,12.1,35,2021
Clinton,MI,32.6,435,2021
Crawford,MI,21.2,270,2021
Delta,MI,18.8,204,2021
Dickinson,MI,23.5,322,2021
Eaton,MI,30.3,416,2021
Emmet,MI,37,464,2021
Genesee,MI,22.2,294,2021
Gladwin,MI,14.2,74,2021
Gogebic,MI,21.7,283,2021
Grand Traverse,MI,38.4,472,2021
Gratiot,MI,16.8,146,2021
Hillsdale,MI,18.3,189,2021
Houghton,MI,33.6,445,2021
Huron,MI,16.2,129,2021
Ingham,MI,40.6,479,2021
Ionia,MI,16.1,126,2021
Iosco,MI,16.1,126,2021
Iron,MI,19.2,216,2021
Isabella,MI,30.2,415,2021
Jackson,MI,22.6,304,2021
Kalamazoo,MI,40.4,478,2021
Kalkaska,MI,15.9,118,2021
Kent,MI,38.1,470,2021
Keweenaw,MI,36.8,463,2021
Lake,MI,13.1,52,2021
Lapeer,MI,18.6,197,2021
Leelanau,MI,47.3,496,2021
Lenawee,MI,21.9,288,2021
Livingston,MI,37.8,468,2021
Luce,MI,17.9,174,2021
Mackinac,MI,24.7,347,2021
Macomb,MI,26.1,370,2021
Manistee,MI,22,289,2021
Marquette,MI,34.1,448,2021
Mason,MI,23.3,318,2021
Mecosta,MI,24.4,340,2021
Menominee,MI,17.5,164,2021
Midland,MI,35.6,457,2021
Missaukee,MI,15.2,101,2021
Monroe,MI,21.6,280,2021
Montcalm,MI,13.9,67,2021
Montmorency,MI,14.3,76,2021
Muskegon,MI,20.5,253,2021
Newaygo,MI,17.1,153,2021
Oakland,MI,48.9,498,2021
Oceana,MI,20.3,248,2021
Ogemaw,MI,13.3,56,2021
Ontonagon,MI,15,95,2021
Osceola,MI,15.2,101,2021
Oscoda,MI,13.6,62,2021
Otsego,MI,26.8,380,2021
Ottawa,MI,35.7,458,2021
Presque Isle,MI,19.2,216,2021
Roscommon,MI,17.1,153,2021
Saginaw,MI,22.3,296,2021
St. Clair,MI,19.4,223,2021
St. Joseph,MI,16.4,135,2021
Sanilac,MI,14.9,93,2021
Schoolcraft,MI,18.7,200,2021
Shiawassee,MI,18.2,186,2021
Tuscola,MI,14.2,74,2021
Van Buren,MI,21.4,275,2021
Washtenaw,MI,57.2,507,2021
Wayne,MI,25.8,364,2021
Wexford,MI,20.2,245,2021
Aitkin,MN,17.2,156,2021
Anoka,MN,31.3,424,2021
Becker,MN,25.8,364,2021
Beltrami,MN,30.4,417,2021
Benton,MN,22.9,309,2021
Big Stone,MN,20.1,242,2021
Blue Earth,MN,35.5,457,2021
Brown,MN,23.7,326,2021
Carlton,MN,23.9,330,2021
Carver,MN,49.7,499,2021
Cass,MN,24.3,338,2021
Chippewa,MN,19.2,216,2021
Chisago,MN,22.4,300,2021
Clay,MN,36,459,2021
Clearwater,MN,17.7,169,2021
Cook,MN,42.4,484,2021
Cottonwood,MN,22.2,294,2021
Crow Wing,MN,25.9,367,2021
Dakota,MN,43.2,487,2021
Dodge,MN,28.2,394,2021
Douglas,MN,26.9,381,2021
Faribault,MN,20.2,245,2021
Fillmore,MN,22.4,300,2021
Freeborn,MN,16.8,146,2021
Goodhue,MN,26.6,377,2021
Grant,MN,18.5,194,2021
Hennepin,MN,51.8,503,2021
Houston,MN,25.4,357,2021
Hubbard,MN,29.5,408,2021
Isanti,MN,18.8,204,2021
Itasca,MN,25.2,354,2021
Jackson,MN,22.1,292,2021
Kanabec,MN,14.8,90,2021
Kandiyohi,MN,25.3,356,2021
Kittson,MN,26,368,2021
Koochiching,MN,16.2,129,2021
Lac qui Parle,MN,19.4,223,2021
Lake,MN,26,368,2021
Lake of the Woods,MN,21.9,288,2021
Le Sueur,MN,23.8,327,2021
Lincoln,MN,21,265,2021
Lyon,MN,26.9,381,2021
McLeod,MN,19.3,219,2021
Mahnomen,MN,12.9,49,2021
Marshall,MN,19.3,219,2021
Martin,MN,21.6,280,2021
Meeker,MN,19.6,231,2021
Mille Lacs,MN,16.1,126,2021
Morrison,MN,17.9,174,2021
Mower,MN,23.6,324,2021
Murray,MN,21.3,272,2021
Nicollet,MN,35.2,455,2021
Nobles,MN,16.6,140,2021
Norman,MN,21.9,288,2021
Olmsted,MN,47.1,496,2021
Otter Tail,MN,26.8,380,2021
Pennington,MN,19.7,233,2021
Pine,MN,15.3,104,2021
Pipestone,MN,20.4,251,2021
Polk,MN,27,382,2021
Pope,MN,22.2,294,2021
Ramsey,MN,43.9,488,2021
Red Lake,MN,17.7,169,2021
Redwood,MN,19.1,212,2021
Renville,MN,16,123,2021
Rice,MN,28.9,402,2021
Rock,MN,25.7,362,2021
Roseau,MN,20,240,2021
St. Louis,MN,31.2,423,2021
Scott,MN,42.3,484,2021
Sherburne,MN,25.9,367,2021
Sibley,MN,17,151,2021
Stearns,MN,28.7,399,2021
Steele,MN,27.9,391,2021
Stevens,MN,28.3,396,2021
Swift,MN,20.9,262,2021
Todd,MN,14.6,82,2021
Traverse,MN,14.9,93,2021
Wabasha,MN,26.8,380,2021
Wadena,MN,16.7,144,2021
Waseca,MN,22.5,301,2021
Washington,MN,47.1,496,2021
Watonwan,MN,18.8,204,2021
Wilkin,MN,22.4,300,2021
Winona,MN,31.8,428,2021
Wright,MN,31.9,428,2021
Yellow Medicine,MN,18.2,186,2021
Adams,MS,17.9,174,2021
Alcorn,MS,19.8,236,2021
Amite,MS,10.6,15,2021
Attala,MS,13.1,52,2021
Benton,MS,9.3,6,2021
Bolivar,MS,25.5,359,2021
Calhoun,MS,12.4,39,2021
Carroll,MS,14.7,87,2021
Chickasaw,MS,12.5,41,2021
Choctaw,MS,18.6,197,2021
Claiborne,MS,21.3,272,2021
Clarke,MS,12.4,39,2021
Clay,MS,19.7,233,2021
Coahoma,MS,18.4,192,2021
Copiah,MS,18.2,186,2021
Covington,MS,15.8,116,2021
DeSoto,MS,26.1,370,2021
Forrest,MS,28.9,402,2021
Franklin,MS,15.9,118,2021
George,MS,13.6,62,2021
Greene,MS,10.8,17,2021
Grenada,MS,20.4,251,2021
Hancock,MS,24.1,334,2021
Harrison,MS,24.5,342,2021
Hinds,MS,30.9,420,2021
Holmes,MS,12.7,45,2021
Humphreys,MS,18.1,182,2021
Issaquena,MS,4.5,0,2021
Itawamba,MS,14.7,87,2021
Jackson,MS,23,312,2021
Jasper,MS,14.9,93,2021
Jefferson,MS,18.1,182,2021
Jefferson Davis,MS,13.9,67,2021
Jones,MS,20.5,253,2021
Kemper,MS,14,70,2021
Lafayette,MS,45,491,2021
Lamar,MS,32.8,437,2021
Lauderdale,MS,20.7,258,2021
Lawrence,MS,15,95,2021
Leake,MS,16.4,135,2021
Lee,MS,28.3,396,2021
Leflore,MS,18.8,204,2021
Lincoln,MS,16.2,129,2021
Lowndes,MS,25.1,352,2021
Madison,MS,50.2,500,2021
Marion,MS,11.3,23,2021
Marshall,MS,12.9,49,2021
Monroe,MS,16.7,144,2021
Montgomery,MS,18.1,182,2021
Neshoba,MS,13,50,2021
Newton,MS,14.7,87,2021
Noxubee,MS,12.2,37,2021
Oktibbeha,MS,44.1,488,2021
Panola,MS,15.9,118,2021
Pearl River,MS,14.5,80,2021
Perry,MS,9.6,7,2021
Pike,MS,16.3,133,2021
Pontotoc,MS,17.2,156,2021
Prentiss,MS,16.8,146,2021
Quitman,MS,11.2,22,2021
Rankin,MS,31.5,426,2021
Scott,MS,12.2,37,2021
Sharkey,MS,17,151,2021
Simpson,MS,16,123,2021
Smith,MS,14.8,90,2021
Stone,MS,14.8,90,2021
Sunflower,MS,16.1,126,2021
Tallahatchie,MS,12.3,38,2021
Tate,MS,18.9,206,2021
Tippah,MS,14.8,90,2021
Tishomingo,MS,12.8,47,2021
Tunica,MS,15.8,116,2021
Union,MS,16.4,135,2021
Walthall,MS,18,178,2021
Warren,MS,24.2,335,2021
Washington,MS,20.6,255,2021
Wayne,MS,21,265,2021
Webster,MS,17.7,169,2021
Wilkinson,MS,13.4,58,2021
Winston,MS,15.8,116,2021
Yalobusha,MS,11.4,25,2021
Yazoo,MS,11.8,31,2021
Adair,MO,33,439,2021
Andrew,MO,27.3,385,2021
Atchison,MO,20.7,258,2021
Audrain,MO,15.1,98,2021
Barry,MO,14.9,93,2021
Barton,MO,19.5,227,2021
Bates,MO,14,70,2021
Benton,MO,14.3,76,2021
Bollinger,MO,11.9,32,2021
Boone,MO,48.5,498,2021
Buchanan,MO,22.1,292,2021
Butler,MO,13.1,52,2021
Caldwell,MO,14.9,93,2021
Callaway,MO,24,332,2021
Camden,MO,22.4,300,2021
Cape Girardeau,MO,32.8,437,2021
Carroll,MO,19.6,231,2021
Carter,MO,13.2,54,2021
Cass,MO,27.2,384,2021
Cedar,MO,15.4,107,2021
Chariton,MO,19.2,216,2021
Christian,MO,31.5,426,2021
Clark,MO,12.3,38,2021
Clay,MO,34.2,449,2021
Clinton,MO,21.3,272,2021
Cole,MO,35.3,456,2021
Cooper,MO,23.3,318,2021
Crawford,MO,12,33,2021
Dade,MO,13.8,66,2021
Dallas,MO,13,50,2021
Daviess,MO,20,240,2021
DeKalb,MO,15.3,104,2021
Dent,MO,15.6,111,2021
Douglas,MO,13.2,54,2021
Dunklin,MO,13.9,67,2021
Franklin,MO,21.1,268,2021
Gasconade,MO,18.1,182,2021
Gentry,MO,19.9,238,2021
Greene,MO,31.8,428,2021
Grundy,MO,16.2,129,2021
Harrison,MO,16.6,140,2021
Henry,MO,15.7,113,2021
Hickory,MO,9.8,8,2021
Holt,MO,20.9,262,2021
Howard,MO,27.7,388,2021
Howell,MO,18.2,186,2021
Iron,MO,15.6,111,2021
Jackson,MO,32.4,433,2021
Jasper,MO,23.9,330,2021
Jefferson,MO,22.1,292,2021
Johnson,MO,29.2,405,2021
Knox,MO,15.4,107,2021
Laclede,MO,16.7,144,2021
Lafayette,MO,21.5,278,2021
Lawrence,MO,15.3,104,2021
Lewis,MO,12.7,45,2021
Lincoln,MO,18.8,204,2021
Linn,MO,19.1,212,2021
Livingston,MO,20,240,2021
McDonald,MO,10.9,19,2021
Macon,MO,17.7,169,2021
Madison,MO,15.7,113,2021
Maries,MO,17,151,2021
Marion,MO,24.3,338,2021
Mercer,MO,18.4,192,2021
Miller,MO,19.7,233,2021
Mississippi,MO,13.4,58,2021
Moniteau,MO,18.3,189,2021
Monroe,MO,15.8,116,2021
Montgomery,MO,16.4,135,2021
Morgan,MO,13.1,52,2021
New Madrid,MO,13.7,64,2021
Newton,MO,22.5,301,2021
Nodaway,MO,27,382,2021
Oregon,MO,14.2,74,2021
Osage,MO,21.7,283,2021
Ozark,MO,11.9,32,2021
Pemiscot,MO,11.7,29,2021
Perry,MO,19.2,216,2021
Pettis,MO,18.3,189,2021
Phelps,MO,31.2,423,2021
Pike,MO,14.9,93,2021
Platte,MO,44.4,490,2021
Polk,MO,21.6,280,2021
Pulaski,MO,29.1,404,2021
Putnam,MO,18.7,200,2021
Ralls,MO,14.5,80,2021
Randolph,MO,18.2,186,2021
Ray,MO,15.4,107,2021
Reynolds,MO,13.7,64,2021
Ripley,MO,10.3,12,2021
St. Charles,MO,41.8,482,2021
St. Clair,MO,13.4,58,2021
Ste. Genevieve,MO,19,209,2021
St. Francois,MO,14.6,82,2021
St. Louis,MO,38,469,2021
Saline,MO,24.4,340,2021
Schuyler,MO,9.7,8,2021
Scotland,MO,14.6,82,2021
Scott,MO,20.3,248,2021
Shannon,MO,15.3,104,2021
Shelby,MO,18.9,206,2021
Stoddard,MO,13.6,62,2021
Stone,MO,20.7,258,2021
Sullivan,MO,15.1,98,2021
Taney,MO,22.3,296,2021
Texas,MO,14.8,90,2021
Vernon,MO,19.1,212,2021
Warren,MO,19.6,231,2021
Washington,MO,12.6,43,2021
Wayne,MO,10.7,16,2021
Webster,MO,18.3,189,2021
Worth,MO,18.3,189,2021
Wright,MO,11.7,29,2021
Beaverhead,MT,33.1,440,2021
Big Horn,MT,19.4,223,2021
Blaine,MT,24.7,347,2021
Broadwater,MT,23.5,322,2021
Carbon,MT,31.5,426,2021
Carter,MT,20.8,259,2021
Cascade,MT,27.7,388,2021
Chouteau,MT,27.3,385,2021
Custer,MT,28,392,2021
Daniels,MT,22.3,296,2021
Dawson,MT,23.2,316,2021
Deer Lodge,MT,22.5,301,2021
Fallon,MT,19.2,216,2021
Fergus,MT,26.4,374,2021
Flathead,MT,33.6,445,2021
Gallatin,MT,52.2,503,2021
Garfield,MT,21.5,278,2021
Glacier,MT,21.7,283,2021
Golden Valley,MT,19.3,219,2021
Granite,MT,32.8,437,2021
Hill,MT,26.1,370,2021
Jefferson,MT,35.8,458,2021
Judith Basin,MT,23.2,316,2021
Lake,MT,32.5,434,2021
Lewis and Clark,MT,42.3,484,2021
Liberty,MT,22.7,306,2021
Lincoln,MT,19.1,212,2021
McCone,MT,18.2,186,2021
Madison,MT,31.9,428,2021
Meagher,MT,29.6,410,2021
Mineral,MT,25.1,352,2021
Missoula,MT,44.2,489,2021
Musselshell,MT,20.9,262,2021
Park,MT,33.3,442,2021
Petroleum,MT,28.3,396,2021
Phillips,MT,19,209,2021
Pondera,MT,22.7,306,2021
Powder River,MT,25,351,2021
Powell,MT,18.8,204,2021
Prairie,MT,25.7,362,2021
Ravalli,MT,28.4,397,2021
Richland,MT,16.2,129,2021
Roosevelt,MT,19.4,223,2021
Rosebud,MT,19.3,219,2021
Sanders,MT,19,209,2021
Sheridan,MT,25.7,362,2021
