county,state,sexRatio,sexRatioBucket,year
Dallas,IA,98.4,204,2021
Davis,IA,102.1,348,2021
Decatur,IA,102.9,369,2021
Delaware,IA,103.7,385,2021
Des Moines,IA,95.2,94,2021
Dickinson,IA,100.3,285,2021
Dubuque,IA,96.9,144,2021
Emmet,IA,99.1,237,2021
Fayette,IA,101.0,312,2021
Floyd,IA,99.8,267,2021
Franklin,IA,102.9,369,2021
Fremont,IA,102.3,354,2021
Greene,IA,98.2,196,2021
Grundy,IA,98.5,208,2021
Guthrie,IA,100.4,289,2021
Hamilton,IA,101.4,326,2021
Hancock,IA,102.6,361,2021
Hardin,IA,101.8,340,2021
Harrison,IA,102.2,351,2021
Henry,IA,107.9,438,2021
Howard,IA,101.8,340,2021
Humboldt,IA,102.4,357,2021
Ida,IA,101.1,316,2021
Iowa,IA,102.5,359,2021
Jackson,IA,101.9,341,2021
Jasper,IA,107.5,435,2021
Jefferson,IA,105.0,410,2021
Johnson,IA,99.5,256,2021
Jones,IA,106.7,429,2021
Keokuk,IA,104.1,393,2021
Kossuth,IA,101.3,323,2021
Lee,IA,102.1,348,2021
Linn,IA,98.0,187,2021
Louisa,IA,107.0,432,2021
Lucas,IA,105.0,410,2021
Lyon,IA,104.5,400,2021
Madison,IA,101.0,312,2021
Mahaska,IA,103.4,380,2021
Marion,IA,101.7,336,2021
Marshall,IA,100.9,308,2021
Mills,IA,100.0,273,2021
Mitchell,IA,100.3,285,2021
Monona,IA,93.2,52,2021
Monroe,IA,93.8,64,2021
Montgomery,IA,94.0,68,2021
Muscatine,IA,100.9,308,2021
O'Brien,IA,101.0,312,2021
Osceola,IA,105.1,411,2021
Page,IA,116.0,475,2021
Palo Alto,IA,103.4,380,2021
Plymouth,IA,101.3,323,2021
Pocahontas,IA,99.3,246,2021
Polk,IA,98.3,200,2021
Pottawattamie,IA,98.8,224,2021
Poweshiek,IA,94.6,81,2021
Ringgold,IA,97.2,155,2021
Sac,IA,100.4,289,2021
Scott,IA,97.4,163,2021
Shelby,IA,94.3,74,2021
Sioux,IA,102.1,348,2021
Story,IA,109.9,452,2021
Tama,IA,100.5,293,2021
Taylor,IA,97.0,148,2021
Union,IA,96.5,132,2021
Van Buren,IA,105.4,414,2021
Wapello,IA,101.1,316,2021
Warren,IA,98.5,208,2021
Washington,IA,97.8,179,2021
Wayne,IA,98.5,208,2021
Webster,IA,109.0,445,2021
Winnebago,IA,101.1,316,2021
Winneshiek,IA,100.1,277,2021
Woodbury,IA,99.7,263,2021
Worth,IA,108.0,438,2021
Wright,IA,105.0,410,2021
Allen,KS,98.1,191,2021
Anderson,KS,99.6,259,2021
Atchison,KS,94.9,87,2021
Barber,KS,104.9,407,2021
Barton,KS,96.9,144,2021
Bourbon,KS,96.1,121,2021
Brown,KS,99.3,246,2021
Butler,KS,102.1,348,2021
Chase,KS,100.4,289,2021
Chautauqua,KS,110.3,454,2021
Cherokee,KS,93.8,64,2021
Cheyenne,KS,101.8,340,2021
Clark,KS,106.8,429,2021
Clay,KS,101.4,326,2021
Cloud,KS,103.9,390,2021
Coffey,KS,101.7,336,2021
Comanche,KS,99.9,270,2021
Cowley,KS,101.3,323,2021
Crawford,KS,105.0,410,2021
Decatur,KS,100.6,298,2021
Dickinson,KS,101.2,320,2021
Doniphan,KS,104.0,391,2021
Douglas,KS,98.6,212,2021
Edwards,KS,102.0,344,2021
Elk,KS,97.6,172,2021
Ellis,KS,98.6,212,2021
Ellsworth,KS,127.1,495,2021
Finney,KS,107.7,437,2021
Ford,KS,108.8,444,2021
Franklin,KS,101.6,332,2021
Geary,KS,114.6,471,2021
Gove,KS,107.2,433,2021
Graham,KS,101.7,336,2021
Grant,KS,108.7,443,2021
Gray,KS,103.9,390,2021
Greeley,KS,99.5,256,2021
Greenwood,KS,103.5,383,2021
Hamilton,KS,113.6,469,2021
Harper,KS,96.8,141,2021
Harvey,KS,96.9,144,2021
Haskell,KS,95.9,114,2021
Hodgeman,KS,100.8,305,2021
Jackson,KS,102.5,359,2021
Jefferson,KS,101.5,329,2021
Jewell,KS,106.1,421,2021
Johnson,KS,97.5,168,2021
Kearny,KS,92.5,44,2021
Kingman,KS,103.3,378,2021
Kiowa,KS,91.5,34,2021
Labette,KS,100.1,277,2021
Lane,KS,98.4,204,2021
Leavenworth,KS,114.2,470,2021
Lincoln,KS,105.4,414,2021
Linn,KS,104.5,400,2021
Logan,KS,106.3,424,2021
Lyon,KS,92.9,48,2021
McPherson,KS,98.7,216,2021
Marion,KS,100.0,273,2021
Marshall,KS,100.7,301,2021
Meade,KS,101.3,323,2021
Miami,KS,101.8,340,2021
Mitchell,KS,105.3,413,2021
Montgomery,KS,101.6,332,2021
Morris,KS,105.5,415,2021
Morton,KS,91.8,36,2021
Nemaha,KS,102.4,357,2021
Neosho,KS,96.4,129,2021
Ness,KS,104.0,391,2021
Norton,KS,127.6,496,2021
Osage,KS,101.8,340,2021
Osborne,KS,101.4,326,2021
Ottawa,KS,108.6,442,2021
Pawnee,KS,125.4,494,2021
Phillips,KS,101.9,341,2021
Pottawatomie,KS,100.0,273,2021
Pratt,KS,99.7,263,2021
Rawlins,KS,107.1,433,2021
Reno,KS,102.2,351,2021
Republic,KS,98.3,200,2021
Rice,KS,107.0,432,2021
Riley,KS,110.0,452,2021
Rooks,KS,95.5,103,2021
Rush,KS,102.7,363,2021
Russell,KS,97.2,155,2021
Saline,KS,99.8,267,2021
Scott,KS,110.4,455,2021
Sedgwick,KS,98.5,208,2021
Seward,KS,110.8,457,2021
Shawnee,KS,94.7,82,2021
Sheridan,KS,102.9,369,2021
Sherman,KS,107.5,435,2021
Smith,KS,103.1,374,2021
Stafford,KS,109.6,449,2021
Stanton,KS,120.5,485,2021
Stevens,KS,114.8,472,2021
Sumner,KS,104.1,393,2021
Thomas,KS,96.0,117,2021
Trego,KS,102.1,348,2021
Wabaunsee,KS,104.0,391,2021
Wallace,KS,98.8,224,2021
Washington,KS,107.6,436,2021
Wichita,KS,92.0,39,2021
Wilson,KS,99.3,246,2021
Woodson,KS,112.5,465,2021
Wyandotte,KS,100.1,277,2021
Adair,KY,101.9,341,2021
Allen,KY,98.9,228,2021
Anderson,KY,100.1,277,2021
Ballard,KY,102.5,359,2021
Barren,KY,94.7,82,2021
Bath,KY,101.3,323,2021
Bell,KY,99.0,232,2021
Boone,KY,99.0,232,2021
Bourbon,KY,98.1,191,2021
Boyd,KY,100.7,301,2021
Boyle,KY,101.1,316,2021
Bracken,KY,102.6,361,2021
Breathitt,KY,101.7,336,2021
Breckinridge,KY,99.4,251,2021
Bullitt,KY,100.2,281,2021
Butler,KY,102.8,366,2021
Caldwell,KY,94.1,71,2021
Calloway,KY,95.8,112,2021
Campbell,KY,97.6,172,2021
Carlisle,KY,101.4,326,2021
Carroll,KY,105.9,419,2021
Carter,KY,97.4,163,2021
Casey,KY,92.9,48,2021
Christian,KY,113.2,467,2021
Clark,KY,95.3,97,2021
Clay,KY,112.3,465,2021
Clinton,KY,102.1,348,2021
Crittenden,KY,103.3,378,2021
Cumberland,KY,95.8,112,2021
Daviess,KY,96.1,121,2021
Edmonson,KY,105.4,414,2021
Elliott,KY,131.7,499,2021
Estill,KY,100.1,277,2021
Fayette,KY,96.7,137,2021
Fleming,KY,97.9,184,2021
Floyd,KY,95.7,108,2021
Franklin,KY,93.6,60,2021
Fulton,KY,103.2,376,2021
Gallatin,KY,105.8,417,2021
Garrard,KY,97.9,184,2021
Grant,KY,96.0,117,2021
Graves,KY,94.7,82,2021
Grayson,KY,98.9,228,2021
Green,KY,100.5,293,2021
Greenup,KY,96.0,117,2021
Hancock,KY,106.0,420,2021
Hardin,KY,99.6,259,2021
Harlan,KY,93.2,52,2021
Harrison,KY,97.0,148,2021
Hart,KY,98.5,208,2021
Henderson,KY,92.9,48,2021
Henry,KY,98.6,212,2021
Hickman,KY,92.8,46,2021
Hopkins,KY,96.2,124,2021
Jackson,KY,102.8,366,2021
Jefferson,KY,94.5,78,2021
Jessamine,KY,94.5,78,2021
Johnson,KY,97.5,168,2021
Kenton,KY,99.0,232,2021
Knott,KY,98.6,212,2021
Knox,KY,94.1,71,2021
Larue,KY,100.2,281,2021
Laurel,KY,97.5,168,2021
Lawrence,KY,98.1,191,2021
Lee,KY,131.2,498,2021
Leslie,KY,102.8,366,2021
Letcher,KY,98.6,212,2021
Lewis,KY,101.6,332,2021
Lincoln,KY,96.9,144,2021
Livingston,KY,96.4,129,2021
Logan,KY,95.5,103,2021
Lyon,KY,120.9,486,2021
McCracken,KY,92.8,46,2021
McCreary,KY,122.6,489,2021
McLean,KY,99.6,259,2021
Madison,KY,95.9,114,2021
Magoffin,KY,101.2,320,2021
Marion,KY,102.6,361,2021
Marshall,KY,98.6,212,2021
Martin,KY,127.2,496,2021
Mason,KY,97.6,172,2021
Meade,KY,102.4,357,2021
Menifee,KY,117.3,480,2021
Mercer,KY,97.3,159,2021
Metcalfe,KY,97.3,159,2021
Monroe,KY,100.9,308,2021
Montgomery,KY,95.5,103,2021
Morgan,KY,132.3,500,2021
Muhlenberg,KY,97.8,179,2021
Nelson,KY,100.2,281,2021
Nicholas,KY,97.7,176,2021
Ohio,KY,101.3,323,2021
Oldham,KY,111.2,458,2021
Owen,KY,104.2,396,2021
Owsley,KY,92.0,39,2021
Pendleton,KY,106.7,429,2021
Perry,KY,98.7,216,2021
Pike,KY,95.4,100,2021
Powell,KY,102.5,359,2021
Pulaski,KY,95.3,97,2021
Robertson,KY,81.0,2,2021
Rockcastle,KY,96.8,141,2021
Rowan,KY,92.0,39,2021
Russell,KY,96.7,137,2021
Scott,KY,96.7,137,2021
Shelby,KY,95.3,97,2021
Simpson,KY,97.2,155,2021
Spencer,KY,103.0,372,2021
Taylor,KY,96.6,134,2021
Todd,KY,100.7,301,2021
Trigg,KY,98.8,224,2021
Trimble,KY,102.3,354,2021
Union,KY,108.2,440,2021
Warren,KY,97.1,152,2021
Washington,KY,98.7,216,2021
Wayne,KY,98.1,191,2021
Webster,KY,98.3,200,2021
Whitley,KY,98.1,191,2021
Wolfe,KY,105.5,415,2021
Woodford,KY,88.4,12,2021
Acadia,LA,97.9,184,2021
Allen,LA,133.3,500,2021
Ascension,LA,97.5,168,2021
Assumption,LA,90.4,23,2021
Avoyelles,LA,102.3,354,2021
Beauregard,LA,104.8,406,2021
Bienville,LA,90.1,21,2021
Bossier,LA,97.6,172,2021
Caddo,LA,90.6,25,2021
Calcasieu,LA,96.3,126,2021
Caldwell,LA,109.7,451,2021
Cameron,LA,99.1,237,2021
Catahoula,LA,109.0,445,2021
Claiborne,LA,134.0,500,2021
Concordia,LA,104.0,391,2021
De Soto,LA,96.1,121,2021
East Baton Rouge,LA,92.2,41,2021
East Carroll,LA,123.6,492,2021
East Feliciana,LA,125.0,493,2021
Evangeline,LA,106.7,429,2021
Franklin,LA,95.3,97,2021
Grant,LA,132.3,500,2021
Iberia,LA,97.6,172,2021
Iberville,LA,102.6,361,2021
Jackson,LA,105.0,410,2021
Jefferson,LA,94.6,81,2021
Jefferson Davis,LA,97.0,148,2021
Lafayette,LA,95.3,97,2021
Lafourche,LA,97.5,168,2021
LaSalle,LA,112.0,463,2021
Lincoln,LA,96.1,121,2021
Livingston,LA,98.2,196,2021
Madison,LA,97.1,152,2021
Morehouse,LA,94.0,68,2021
Natchitoches,LA,93.0,49,2021
Orleans,LA,90.4,23,2021
Ouachita,LA,92.2,41,2021
Plaquemines,LA,98.1,191,2021
Pointe Coupee,LA,96.4,129,2021
Rapides,LA,94.4,76,2021
Red River,LA,98.4,204,2021
Richland,LA,97.7,176,2021
Sabine,LA,99.4,251,2021
St. Bernard,LA,95.9,114,2021
St. Charles,LA,100.7,301,2021
St. Helena,LA,92.0,39,2021
St. James,LA,93.6,60,2021
St. John the Baptist,LA,96.9,144,2021
St. Landry,LA,94.1,71,2021
St. Martin,LA,97.4,163,2021
St. Mary,LA,98.1,191,2021
St. Tammany,LA,95.6,106,2021
Tangipahoa,LA,94.6,81,2021
Tensas,LA,92.2,41,2021
Terrebonne,LA,97.8,179,2021
Union,LA,101.7,336,2021
Vermilion,LA,95.6,106,2021
Vernon,LA,113.6,469,2021
Washington,LA,99.7,263,2021
Webster,LA,96.5,132,2021
West Baton Rouge,LA,95.3,97,2021
West Carroll,LA,103.5,383,2021
West Feliciana,LA,205.3,511,2021
Winn,LA,116.1,475,2021
Androscoggin,ME,96.3,126,2021
Aroostook,ME,100.1,277,2021
Cumberland,ME,95.5,103,2021
Franklin,ME,97.4,163,2021
Hancock,ME,95.1,91,2021
Kennebec,ME,95.8,112,2021
Knox,ME,101.4,326,2021
Lincoln,ME,96.9,144,2021
Oxford,ME,99.6,259,2021
Penobscot,ME,98.8,224,2021
Piscataquis,ME,102.4,357,2021
Sagadahoc,ME,96.6,134,2021
Somerset,ME,98.8,224,2021
Waldo,ME,98.4,204,2021
Washington,ME,97.3,159,2021
York,ME,96.0,117,2021
Allegany,MD,112.8,466,2021
Anne Arundel,MD,99.0,232,2021
Baltimore,MD,90.8,27,2021
Calvert,MD,99.4,251,2021
Caroline,MD,97.0,148,2021
Carroll,MD,99.1,237,2021
Cecil,MD,99.0,232,2021
Charles,MD,93.6,60,2021
Dorchester,MD,89.8,19,2021
Frederick,MD,98.0,187,2021
Garrett,MD,100.1,277,2021
Harford,MD,96.9,144,2021
Howard,MD,96.7,137,2021
Kent,MD,91.3,32,2021
Montgomery,MD,94.7,82,2021
Prince George's,MD,93.6,60,2021
Queen Anne's,MD,99.3,246,2021
St. Mary's,MD,101.0,312,2021
Somerset,MD,119.8,485,2021
Talbot,MD,90.5,24,2021
Washington,MD,104.7,404,2021
Wicomico,MD,91.8,36,2021
Worcester,MD,95.9,114,2021
Baltimore City,MD,89.0,15,2021
Barnstable,MA,93.4,57,2021
Berkshire,MA,95.0,88,2021
Bristol,MA,95.1,91,2021
Dukes,MA,97.9,184,2021
Essex,MA,94.1,71,2021
Franklin,MA,95.9,114,2021
Hampden,MA,94.4,76,2021
Hampshire,MA,87.4,9,2021
Middlesex,MA,97.1,152,2021
Nantucket,MA,122.9,490,2021
Norfolk,MA,94.0,68,2021
Plymouth,MA,95.7,108,2021
Suffolk,MA,93.6,60,2021
Worcester,MA,98.3,200,2021
Alcona,MI,102.3,354,2021
Alger,MI,126.4,495,2021
Allegan,MI,100.5,293,2021
Alpena,MI,98.8,224,2021
Antrim,MI,100.1,277,2021
Arenac,MI,103.5,383,2021
Baraga,MI,123.9,492,2021
Barry,MI,101.4,326,2021
Bay,MI,97.8,179,2021
Benzie,MI,102.2,351,2021
Berrien,MI,97.1,152,2021
Branch,MI,106.9,430,2021
Calhoun,MI,97.4,163,2021
Cass,MI,101.8,340,2021
Charlevoix,MI,99.9,270,2021
Cheboygan,MI,102.3,354,2021
Chippewa,MI,115.6,474,2021
Clare,MI,102.3,354,2021
Clinton,MI,99.2,240,2021
Crawford,MI,103.7,385,2021
Delta,MI,103.6,384,2021
Dickinson,MI,102.1,348,2021
Eaton,MI,97.9,184,2021
Emmet,MI,99.6,259,2021
Genesee,MI,94.1,71,2021
Gladwin,MI,101.5,329,2021
Gogebic,MI,110.8,457,2021
Grand Traverse,MI,98.0,187,2021
Gratiot,MI,117.0,478,2021
Hillsdale,MI,101.0,312,2021
Houghton,MI,118.8,483,2021
Huron,MI,99.5,256,2021
Ingham,MI,95.9,114,2021
Ionia,MI,116.2,476,2021
Iosco,MI,100.7,301,2021
Iron,MI,100.4,289,2021
Isabella,MI,94.5,78,2021
Jackson,MI,105.7,417,2021
Kalamazoo,MI,96.6,134,2021
Kalkaska,MI,103.5,383,2021
Kent,MI,98.4,204,2021
Keweenaw,MI,105.6,416,2021
Lake,MI,106.3,424,2021
Lapeer,MI,105.1,411,2021
Leelanau,MI,98.6,212,2021
Lenawee,MI,103.4,380,2021
Livingston,MI,102.1,348,2021
Luce,MI,146.5,504,2021
Mackinac,MI,106.7,429,2021
Macomb,MI,96.0,117,2021
Manistee,MI,106.3,424,2021
Marquette,MI,102.7,363,2021
Mason,MI,100.7,301,2021
Mecosta,MI,102.0,344,2021
Menominee,MI,105.9,419,2021
Midland,MI,99.3,246,2021
Missaukee,MI,102.8,366,2021
Monroe,MI,99.0,232,2021
Montcalm,MI,107.7,437,2021
Montmorency,MI,104.6,401,2021
Muskegon,MI,99.4,251,2021
Newaygo,MI,102.5,359,2021
Oakland,MI,97.3,159,2021
Oceana,MI,104.9,407,2021
Ogemaw,MI,102.6,361,2021
Ontonagon,MI,105.3,413,2021
Osceola,MI,104.7,404,2021
Oscoda,MI,105.8,417,2021
Otsego,MI,100.9,308,2021
Ottawa,MI,98.7,216,2021
Presque Isle,MI,99.9,270,2021
Roscommon,MI,100.3,285,2021
Saginaw,MI,95.7,108,2021
St. Clair,MI,99.9,270,2021
St. Joseph,MI,100.9,308,2021
Sanilac,MI,101.1,316,2021
Schoolcraft,MI,102.0,344,2021
Shiawassee,MI,98.8,224,2021
Tuscola,MI,103.2,376,2021
Van Buren,MI,99.3,246,2021
Washtenaw,MI,99.0,232,2021
Wayne,MI,93.9,66,2021
Wexford,MI,100.9,308,2021
Aitkin,MN,102.4,357,2021
Anoka,MN,101.2,320,2021
Becker,MN,100.1,277,2021
Beltrami,MN,100.1,277,2021
Benton,MN,101.2,320,2021
Big Stone,MN,100.9,308,2021
Blue Earth,MN,101.8,340,2021
Brown,MN,100.2,281,2021
Carlton,MN,112.2,464,2021
Carver,MN,100.0,273,2021
Cass,MN,106.4,425,2021
Chippewa,MN,102.1,348,2021
Chisago,MN,108.7,443,2021
Clay,MN,99.5,256,2021
Clearwater,MN,101.8,340,2021
Cook,MN,103.1,374,2021
Cottonwood,MN,100.6,298,2021
Crow Wing,MN,100.3,285,2021
Dakota,MN,98.5,208,2021
Dodge,MN,102.7,363,2021
Douglas,MN,101.4,326,2021
Faribault,MN,102.2,351,2021
Fillmore,MN,103.3,378,2021
Freeborn,MN,100.0,273,2021
Goodhue,MN,100.0,273,2021
Grant,MN,104.1,393,2021
Hennepin,MN,98.9,228,2021
Houston,MN,101.2,320,2021
Hubbard,MN,104.2,396,2021
Isanti,MN,102.7,363,2021
Itasca,MN,103.0,372,2021
Jackson,MN,105.9,419,2021
Kanabec,MN,99.9,270,2021
Kandiyohi,MN,101.8,340,2021
Kittson,MN,101.1,316,2021
Koochiching,MN,101.3,323,2021
Lac qui Parle,MN,103.1,374,2021
Lake,MN,106.0,420,2021
Lake of the Woods,MN,115.1,473,2021
Le Sueur,MN,102.5,359,2021
Lincoln,MN,104.1,393,2021
Lyon,MN,96.5,132,2021
McLeod,MN,100.5,293,2021
Mahnomen,MN,105.1,411,2021
Marshall,MN,102.0,344,2021
Martin,MN,100.0,273,2021
Meeker,MN,104.8,406,2021
Mille Lacs,MN,103.1,374,2021
Morrison,MN,103.9,390,2021
Mower,MN,103.4,380,2021
Murray,MN,101.8,340,2021
Nicollet,MN,100.5,293,2021
Nobles,MN,106.8,429,2021
Norman,MN,106.5,426,2021
Olmsted,MN,96.3,126,2021
Otter Tail,MN,102.1,348,2021
Pennington,MN,99.6,259,2021
Pine,MN,116.7,477,2021
Pipestone,MN,95.2,94,2021
Polk,MN,104.9,407,2021
Pope,MN,106.1,421,2021
Ramsey,MN,96.3,126,2021
Red Lake,MN,104.8,406,2021
Redwood,MN,101.0,312,2021
Renville,MN,103.9,390,2021
Rice,MN,105.3,413,2021
Rock,MN,95.4,100,2021
Roseau,MN,110.9,457,2021
St. Louis,MN,101.5,329,2021
Scott,MN,99.8,267,2021
Sherburne,MN,104.4,398,2021
Sibley,MN,103.5,383,2021
Stearns,MN,102.5,359,2021
Steele,MN,101.6,332,2021
Stevens,MN,104.9,407,2021
Swift,MN,104.2,396,2021
Todd,MN,107.4,435,2021
Traverse,MN,98.2,196,2021
Wabasha,MN,103.4,380,2021
Wadena,MN,99.9,270,2021
Waseca,MN,93.4,57,2021
Washington,MN,99.0,232,2021
Watonwan,MN,102.3,354,2021
Wilkin,MN,109.8,451,2021
Winona,MN,99.4,251,2021
Wright,MN,103.8,387,2021
Yellow Medicine,MN,100.1,277,2021
Adams,MS,93.4,57,2021
Alcorn,MS,96.0,117,2021
Amite,MS,99.4,251,2021
Attala,MS,92.2,41,2021
Benton,MS,98.2,196,2021
Bolivar,MS,88.3,12,2021
Calhoun,MS,95.7,108,2021
Carroll,MS,108.6,442,2021
Chickasaw,MS,95.1,91,2021
Choctaw,MS,98.3,200,2021
Claiborne,MS,89.5,17,2021
Clarke,MS,87.5,10,2021
Clay,MS,92.0,39,2021
Coahoma,MS,86.2,6,2021
Copiah,MS,90.6,25,2021
Covington,MS,97.3,159,2021
DeSoto,MS,93.4,57,2021
Forrest,MS,91.1,30,2021
Franklin,MS,103.9,390,2021
George,MS,102.0,344,2021
Greene,MS,150.2,505,2021
Grenada,MS,97.4,163,2021
Hancock,MS,94.9,87,2021
Harrison,MS,97.0,148,2021
Hinds,MS,88.5,13,2021
Holmes,MS,92.4,43,2021
Humphreys,MS,89.4,17,2021
Issaquena,MS,191.6,511,2021
Itawamba,MS,99.6,259,2021
Jackson,MS,98.4,204,2021
Jasper,MS,95.4,100,2021
Jefferson,MS,92.3,42,2021
Jefferson Davis,MS,93.1,50,2021
Jones,MS,96.1,121,2021
Kemper,MS,105.0,410,2021
Lafayette,MS,95.4,100,2021
Lamar,MS,91.3,32,2021
Lauderdale,MS,95.0,88,2021
Lawrence,MS,97.1,152,2021
Leake,MS,102.0,344,2021
Lee,MS,92.3,42,2021
Leflore,MS,89.4,17,2021
Lincoln,MS,90.3,22,2021
Lowndes,MS,91.3,32,2021
Madison,MS,93.3,54,2021
Marion,MS,89.8,19,2021
Marshall,MS,99.4,251,2021
Monroe,MS,92.7,45,2021
Montgomery,MS,77.1,0,2021
Neshoba,MS,90.1,21,2021
Newton,MS,92.4,43,2021
Noxubee,MS,85.1,4,2021
Oktibbeha,MS,99.3,246,2021
Panola,MS,93.3,54,2021
Pearl River,MS,97.1,152,2021
Perry,MS,100.9,308,2021
Pike,MS,90.5,24,2021
Pontotoc,MS,93.5,58,2021
Prentiss,MS,94.3,74,2021
Quitman,MS,88.2,11,2021
Rankin,MS,94.2,72,2021
Scott,MS,99.6,259,2021
Sharkey,MS,86.5,7,2021
Simpson,MS,94.6,81,2021
Smith,MS,93.9,66,2021
Stone,MS,104.8,406,2021
Sunflower,MS,116.1,475,2021
Tallahatchie,MS,137.8,501,2021
Tate,MS,93.5,58,2021
Tippah,MS,95.8,112,2021
Tishomingo,MS,95.0,88,2021
Tunica,MS,94.3,74,2021
Union,MS,97.2,155,2021
Walthall,MS,98.5,208,2021
Warren,MS,93.4,57,2021
Washington,MS,87.4,9,2021
Wayne,MS,92.1,39,2021
Webster,MS,94.0,68,2021
Wilkinson,MS,117.3,480,2021
Winston,MS,93.2,52,2021
Yalobusha,MS,90.3,22,2021
Yazoo,MS,144.2,503,2021
Adair,MO,93.3,54,2021
Andrew,MO,101.8,340,2021
Atchison,MO,101.1,316,2021
Audrain,MO,88.7,14,2021
Barry,MO,100.7,301,2021
Barton,MO,97.6,172,2021
Bates,MO,99.4,251,2021
Benton,MO,101.4,326,2021
Bollinger,MO,103.2,376,2021
Boone,MO,95.3,97,2021
Buchanan,MO,102.8,366,2021
Butler,MO,96.5,132,2021
Caldwell,MO,104.3,397,2021
Callaway,MO,103.5,383,2021
Camden,MO,99.1,237,2021
Cape Girardeau,MO,94.4,76,2021
Carroll,MO,99.3,246,2021
Carter,MO,99.7,263,2021
Cass,MO,95.9,114,2021
Cedar,MO,106.2,423,2021
Chariton,MO,99.1,237,2021
Christian,MO,95.4,100,2021
Clark,MO,106.4,425,2021
Clay,MO,97.5,168,2021
Clinton,MO,98.5,208,2021
Cole,MO,103.0,372,2021
Cooper,MO,107.4,435,2021
Crawford,MO,97.3,159,2021
Dade,MO,104.2,396,2021
Dallas,MO,94.1,71,2021
Daviess,MO,101.6,332,2021
DeKalb,MO,151.8,506,2021
Dent,MO,98.9,228,2021
Douglas,MO,105.0,410,2021
Dunklin,MO,89.8,19,2021
Franklin,MO,100.5,293,2021
Gasconade,MO,102.3,354,2021
Gentry,MO,96.4,129,2021
Greene,MO,95.6,106,2021
Grundy,MO,97.2,155,2021
Harrison,MO,101.0,312,2021
Henry,MO,98.5,208,2021
Hickory,MO,98.7,216,2021
Holt,MO,97.3,159,2021
Howard,MO,101.0,312,2021
Howell,MO,94.5,78,2021
Iron,MO,100.5,293,2021
Jackson,MO,94.4,76,2021
Jasper,MO,96.0,117,2021
Jefferson,MO,99.8,267,2021
Johnson,MO,106.3,424,2021
Knox,MO,100.2,281,2021
Laclede,MO,97.9,184,2021
Lafayette,MO,101.3,323,2021
Lawrence,MO,100.4,289,2021
Lewis,MO,102.9,369,2021
Lincoln,MO,101.0,312,2021
Linn,MO,96.0,117,2021
Livingston,MO,79.4,1,2021
McDonald,MO,104.5,400,2021
Macon,MO,98.4,204,2021
Madison,MO,97.4,163,2021
Maries,MO,101.0,312,2021
Marion,MO,95.1,91,2021
Mercer,MO,100.6,298,2021
Miller,MO,98.8,224,2021
Mississippi,MO,121.9,488,2021
Moniteau,MO,109.4,448,2021
Monroe,MO,102.1,348,2021
Montgomery,MO,100.6,298,2021
Morgan,MO,98.7,216,2021
New Madrid,MO,91.1,30,2021
Newton,MO,99.7,263,2021
Nodaway,MO,99.8,267,2021
Oregon,MO,98.5,208,2021
Osage,MO,107.4,435,2021
Ozark,MO,99.4,251,2021
Pemiscot,MO,88.8,14,2021
Perry,MO,97.4,163,2021
Pettis,MO,99.0,232,2021
Phelps,MO,109.3,447,2021
Pike,MO,118.9,483,2021
Platte,MO,98.5,208,2021
Polk,MO,97.9,184,2021
Pulaski,MO,132.1,499,2021
Putnam,MO,105.0,410,2021
Ralls,MO,104.1,393,2021
Randolph,MO,111.9,462,2021
Ray,MO,100.1,277,2021
Reynolds,MO,111.8,462,2021
Ripley,MO,96.3,126,2021
St. Charles,MO,97.7,176,2021
St. Clair,MO,101.0,312,2021
Ste. Genevieve,MO,105.0,410,2021
St. Francois,MO,116.2,476,2021
St. Louis,MO,94.8,84,2021
Saline,MO,99.2,240,2021
Schuyler,MO,93.0,49,2021
Scotland,MO,97.8,179,2021
Scott,MO,95.8,112,2021
Shannon,MO,102.3,354,2021
Shelby,MO,102.9,369,2021
Stoddard,MO,95.2,94,2021
Stone,MO,97.2,155,2021
Sullivan,MO,98.9,228,2021
Taney,MO,92.4,43,2021
Texas,MO,112.0,463,2021
Vernon,MO,95.7,108,2021
Warren,MO,98.6,212,2021
Washington,MO,107.0,432,2021
Wayne,MO,99.4,251,2021
Webster,MO,105.7,417,2021
Worth,MO,100.6,298,2021
Wright,MO,97.0,148,2021
Beaverhead,MT,98.7,216,2021
Big Horn,MT,97.0,148,2021
Blaine,MT,99.7,263,2021
Broadwater,MT,110.5,455,2021
Carbon,MT,105.5,415,2021
Carter,MT,111.4,460,2021
Cascade,MT,103.4,380,2021
Chouteau,MT,102.5,359,2021
Custer,MT,100.4,289,2021
Daniels,MT,105.1,411,2021
Dawson,MT,113.4,468,2021
Deer Lodge,MT,112.6,465,2021
Fallon,MT,94.6,81,2021
Fergus,MT,110.5,455,2021
Flathead,MT,100.4,289,2021
Gallatin,MT,108.4,441,2021
Garfield,MT,103.3,378,2021
Glacier,MT,99.2,240,2021
Golden Valley,MT,99.5,256,2021
Granite,MT,103.6,384,2021
Hill,MT,101.8,340,2021
Jefferson,MT,104.3,397,2021
Judith Basin,MT,131.7,499,2021
Lake,MT,98.9,228,2021
Lewis and Clark,MT,99.3,246,2021
Liberty,MT,77.4,0,2021
Lincoln,MT,100.3,285,2021
McCone,MT,113.9,469,2021
Madison,MT,108.2,440,2021
